system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
0000000000000000176f,28,193,191,21,17,12,68,35,17,14,0,0,1331,49,-1574,-196,29,38,-70,-12,27,6,-25,782,83,6,-11,15,-18,1,-3,23,-1428,-117,27,30,-87,-22,15,5,29.409828,324.75,0.18125111,85124.0,0.007823501,128.875,282.94,1.2479973,"{""type"":""Point"",""coordinates"":[109.8135191369315,29.917535879905497]}"
000000000000000017af,33,196,193,27,24,17,70,38,18,21,0,0,281,48,-335,-107,43,-16,-72,-10,10,2,-19,-360,38,-5,20,58,37,-2,0,25,-2733,-71,44,-29,-20,-18,15,10,13.9013605,373.25,0.18125111,98240.0,0.012229001,141.0,291.215,3.4529972,"{""type"":""Point"",""coordinates"":[112.36751831540424,25.87646663201807]}"
000000000000000015be,33,197,195,27,24,17,65,34,18,21,0,0,21,40,242,-217,-19,20,-76,-12,-1,0,-23,155,147,42,-18,11,34,17,-1,25,534,-167,-20,11,-118,11,-11,0,2.141715,375.875,0.18125111,101162.0,0.0133665,141.875,292.315,2.9469972,"{""type"":""Point"",""coordinates"":[115.43598627791825,30.141217766049508]}"
000000000000000013ec,34,192,190,27,20,13,51,21,9,18,0,0,377,45,3444,-215,14,31,-64,-64,8,-9,-20,-1901,31,-59,-9,78,73,-13,5,24,5177,-164,1,-16,-84,-117,-44,-15,19.627857,369.5,0.18125111,96105.0,0.0115705,135.375,290.15497,1.8269973,"{""type"":""Point"",""coordinates"":[109.67688336245183,26.270196336835227]}"
000000000000000012aa,34,200,196,28,26,22,75,40,21,25,0,0,78,41,-1826,-132,-12,-31,-5,73,17,7,-20,1472,114,41,-8,-46,-41,9,-5,20,-1229,-74,16,-83,6,72,-21,4,9.422763,379.125,0.18125111,100558.0,0.0131815,138.125,292.24,4.1019974,"{""type"":""Point"",""coordinates"":[112.70169226655158,27.711725607191102]}"
0000000000000000164d,33,192,190,27,21,14,45,22,9,18,0,0,637,43,-54,-152,0,35,-61,1,12,1,-22,-478,-5,-41,-7,42,50,-1,0,19,134,-42,12,28,-49,-66,14,0,18.16982,360.5,0.18125111,94466.0,0.0107575,139.5,289.205,2.5459971,"{""type"":""Point"",""coordinates"":[111.90291119934253,25.861912126179618]}"
0000000000000000180c,35,198,194,28,25,21,62,40,23,24,0,0,318,43,3103,-140,-4,6,-90,15,-29,-8,-17,-7399,-26,-23,-37,49,-5,30,23,25,1483,-65,33,-58,-50,5,-21,-3,2.1201894,374.125,0.18125111,98531.0,0.012126501,142.25,291.375,3.0759974,"{""type"":""Point"",""coordinates"":[112.29124985098608,25.6360764942268]}"
00000000000000000aff,31,192,190,25,21,14,86,50,21,17,0,0,1269,52,4136,-179,-31,65,-179,-64,13,-12,-21,-315,69,28,-60,-2,6,-24,0,22,3756,-80,-31,29,-110,-92,13,-11,47.88047,358.75,0.18125111,92968.0,0.010037001,128.0,288.85498,1.4189973,"{""type"":""Point"",""coordinates"":[109.61786716000947,30.61444878354856]}"
000000000000000008d4,33,196,193,26,23,14,76,28,12,19,0,0,271,50,1668,-89,49,6,-61,-51,77,-3,-22,-771,50,-12,-10,64,23,-63,1,18,1068,-80,21,7,-71,-72,113,-2,17.945911,393.25,0.18125111,98483.0,0.014031,157.0,294.79498,1.3359971,"{""type"":""Point"",""coordinates"":[110.19081259526567,22.995298750152973]}"
0000000000000000125b,33,196,193,28,25,23,72,37,16,24,0,0,169,45,5995,-99,-3,-1,-92,-134,18,-18,-23,-3833,45,-36,10,115,18,103,11,20,1827,-105,63,72,-67,-87,-23,-5,1.9798017,404.375,0.18125111,98904.0,0.0159265,170.625,296.41998,2.3499973,"{""type"":""Point"",""coordinates"":[110.16952038773546,20.51487027996106]}"
0000000000000000147e,34,196,193,27,23,16,73,40,17,20,0,0,83,55,2719,-51,0,-5,-107,-4,18,-7,-22,-1306,37,-19,-27,66,-3,15,3,34,2633,7,6,-13,-110,50,-35,-7,3.1669102,383.0,0.18125111,97635.0,0.012724,166.125,294.10498,1.9329972,"{""type"":""Point"",""coordinates"":[114.73772226665601,23.38256275844264]}"
0000000000000000110d,33,198,193,27,23,18,81,37,18,21,1,0,74,49,-5602,56,15,30,1,-131,-5,20,-24,1798,6,18,-35,-3,93,53,-6,24,-3372,-21,27,54,-13,-138,-18,12,0.92740995,412.0,0.18125111,100563.0,0.016565,170.375,297.47998,2.1389973,"{""type"":""Point"",""coordinates"":[110.09729632797281,20.452888775318165]}"
000000000000000012da,34,197,194,28,23,17,86,42,18,21,0,0,239,54,-27,-211,33,-52,-159,-26,87,1,-21,-1541,103,6,-11,125,24,-18,4,26,-1550,-133,13,-80,-121,-42,56,6,19.164679,376.25,0.18125111,98467.0,0.0122815,138.25,291.83002,4.296997,"{""type"":""Point"",""coordinates"":[113.1256056263995,26.27801314098192]}"
00000000000000001536,30,189,188,24,20,16,77,53,25,18,0,0,1553,50,-700,-182,80,-102,-137,13,-40,3,-17,-1596,71,-25,32,61,0,0,4,22,996,-45,75,-140,-119,-28,-78,-2,34.481323,331.875,0.18125111,85723.0,0.0085455,135.125,284.09,1.8329972,"{""type"":""Point"",""coordinates"":[110.15469833583383,26.157550526023083]}"
0000000000000000098b,33,195,192,26,18,13,62,23,8,16,0,0,368,49,136,-175,8,23,-115,60,-18,1,-23,-1847,9,-53,-34,83,-7,23,5,22,702,-76,32,64,-151,56,-9,-1,28.283829,394.25,0.18125111,98773.0,0.0140575,148.875,294.635,2.0359972,"{""type"":""Point"",""coordinates"":[108.39328207410584,23.445083814313005]}"
000000000000000012de,35,201,197,30,30,22,97,55,26,28,0,0,27,47,436,-130,34,34,-96,146,-20,0,-19,-1410,73,-10,-33,-20,-68,-6,3,26,-234,-101,36,10,-105,137,-15,1,1.8543341,371.5,0.18125111,101104.0,0.011757,143.875,291.45502,2.2699971,"{""type"":""Point"",""coordinates"":[113.41719962158749,29.72673540492961]}"
00000000000000001501,36,195,191,30,24,17,18,7,3,21,0,0,23,18,4984,-98,-7,57,-13,30,-15,-15,-22,286,62,-9,3,85,1,5,-1,7,3950,-66,13,39,-16,46,-24,-12,0.0,370.75,0.18125111,101564.0,0.011721,146.375,291.455,2.3649974,"{""type"":""Point"",""coordinates"":[113.28488025692754,29.989224847541752]}"
000000000000000008e8,35,192,189,30,27,22,64,39,22,25,0,0,153,40,-2315,-56,22,-8,-21,-22,39,8,-19,-354,87,32,-35,36,4,13,0,19,-1733,-28,13,7,-51,-36,27,6,9.019815,378.375,0.18125111,94460.0,0.0126475,160.375,292.9,1.6819972,"{""type"":""Point"",""coordinates"":[110.9424297506324,22.68996180551827]}"
00000000000000001172,30,193,191,24,20,13,72,41,17,17,0,0,622,53,238,-155,-17,44,-18,-88,35,0,-19,41,99,2,-13,16,31,21,0,29,-1715,-121,-9,0,-42,-61,-21,6,32.153618,380.25,0.18125111,97915.0,0.012483001,152.125,292.825,1.9979973,"{""type"":""Point"",""coordinates"":[112.78523352478788,24.61038069261002]}"
00000000000000001254,34,193,191,27,21,14,48,21,9,18,0,0,456,52,3667,-265,51,-21,-102,-87,90,-10,-28,-1037,62,0,-58,54,12,-52,2,26,2756,-146,42,7,-58,-87,106,-7,38.60529,362.125,0.18125111,94332.0,0.010182501,140.125,289.77997,2.1729972,"{""type"":""Point"",""coordinates"":[111.15344778978464,25.536901627697112]}"
0000000000000000168e,39,194,191,33,27,19,19,6,3,24,0,0,233,17,2699,-26,-46,-34,-68,0,-77,-8,-22,2106,50,-52,-64,14,-37,-113,-8,8,886,0,-23,-1,-30,-21,-31,-2,4.6273675,362.125,0.18125111,94332.0,0.010182501,140.125,289.77997,2.1729972,"{""type"":""Point"",""coordinates"":[111.18901803888795,25.537173632861364]}"
