system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
000000000000000003e8,39,196,193,34,30,26,58,43,23,28,0,0,270,30,-1148,-39,14,31,25,-60,-17,5,-15,526,8,7,28,-11,42,-20,-2,10,-1942,3,-18,32,37,-1,-24,7,0.0,382.0,0.11833445,97495.336,0.011280334,121.5,292.0533,1.2593305,"{""type"":""Point"",""coordinates"":[104.56780590305145,28.803175312942003]}"
0000000000000000076e,37,192,188,30,24,17,59,35,18,22,0,0,546,37,-3796,-99,-28,18,14,59,-28,14,-15,834,37,1,14,18,8,-1,-3,13,-3661,-34,-38,12,19,64,-21,13,23.349586,382.0,0.11833445,97495.336,0.011280334,121.5,292.0533,1.2593305,"{""type"":""Point"",""coordinates"":[104.63410381751409,28.79159056840515]}"
00000000000000000b46,24,190,189,19,16,12,60,33,16,15,0,0,2729,39,-474,6,27,-6,-29,-3,3,2,-22,-965,-6,-16,-10,4,-38,50,2,23,-2130,95,10,12,35,-6,14,8,23.484488,308.91666,0.11833445,74573.336,0.0073470003,200.33333,285.6,2.4233305,"{""type"":""Point"",""coordinates"":[100.78248393698337,25.8107082687829]}"
00000000000000001376,40,204,204,43,54,69,93,113,99,59,5,0,4737,12,114,-20,-2,14,-38,27,-8,0,-2,-26,55,-9,-11,-30,2,-22,0,10,19,-9,-2,8,-40,25,-14,0,9.43901,227.41667,0.035001118,57858.0,0.0028243337,245.08333,272.41333,3.9879973,"{""type"":""Point"",""coordinates"":[87.2298712187295,32.247318080107796]}"
00000000000000001122,35,199,199,36,43,51,60,71,62,46,7,0,5125,6,-302,-14,9,6,-18,1,-1,1,-14,-3966,-60,-7,95,-117,-140,-66,13,4,-337,-3,0,10,-27,-4,-9,1,7.459234,218.91667,0.035001118,53776.0,0.0015500004,238.83333,270.07,2.9193306,"{""type"":""Point"",""coordinates"":[80.78490951113149,32.87712597199754]}"
000000000000000012f3,40,204,202,42,52,70,89,97,91,61,11,0,4911,10,-166,1,0,2,-10,11,0,0,-8,-1736,-5,-76,-2,-22,6,-71,5,8,-122,0,-12,7,-13,10,-8,0,4.553097,214.16667,0.035001118,55326.0,0.002450334,235.5,267.97665,4.1613307,"{""type"":""Point"",""coordinates"":[86.56044867308093,33.85566232087307]}"
0000000000000000109b,41,200,200,43,56,68,81,99,91,59,9,0,4989,8,-30,-19,5,1,-13,15,-12,0,0,413,112,-79,-14,19,-36,-16,-1,7,225,15,-12,3,-8,1,-5,0,2.802425,226.75,0.035001118,55590.0,0.0034553336,248.16667,271.75,3.7539973,"{""type"":""Point"",""coordinates"":[88.77730859820576,28.138604269239586]}"
000000000000000013ec,167,163,163,165,152,154,148,16,17,162,12,0,5252,8,-1242,-75,27,24,-51,14,5,4,-21,-5262,-164,37,39,-158,-105,49,17,4,-939,-31,0,6,-38,-2,10,3,14.262872,202.25,0.035001118,50268.0,0.0022323339,246.91667,264.54,3.0133307,"{""type"":""Point"",""coordinates"":[82.0558469524857,30.617953636976562]}"
000000000000000011d3,39,203,202,41,50,65,86,100,87,53,6,0,5091,11,145,-4,5,8,-21,20,-4,0,-6,-1156,38,-5,-3,-15,9,-61,3,8,-290,0,0,8,-20,18,-13,1,10.585188,210.66667,0.035001118,53378.0,0.0023333337,243.33333,267.66998,4.2399974,"{""type"":""Point"",""coordinates"":[87.52766336438177,32.74938610411948]}"
000000000000000013d0,33,205,204,34,45,60,77,96,86,50,8,0,4865,10,-51,-15,8,2,-6,17,-13,0,-2,-2254,-15,-30,30,-10,-43,-33,7,9,-305,2,-4,12,-15,6,-6,1,7.111385,217.0,0.035001118,54402.0,0.0021780005,244.41667,269.29333,3.7619975,"{""type"":""Point"",""coordinates"":[80.632105036232,31.512137171224076]}"
