Tree,CrossFolds,Accuracy,Year,In_Bands
70,split0_test_score,0.9152407481098289,1996_1998,Spectrum_Normalize
70,split1_test_score,0.9183917197452229,1996_1998,Spectrum_Normalize
70,split2_test_score,0.9227707006369427,1996_1998,Spectrum_Normalize
70,split3_test_score,0.9355095541401274,1996_1998,Spectrum_Normalize
71,split0_test_score,0.9144448865897334,1996_1998,Spectrum_Normalize
71,split1_test_score,0.9152070063694268,1996_1998,Spectrum_Normalize
71,split2_test_score,0.9235668789808917,1996_1998,Spectrum_Normalize
71,split3_test_score,0.9363057324840764,1996_1998,Spectrum_Normalize
72,split0_test_score,0.9168324711500199,1996_1998,Spectrum_Normalize
72,split1_test_score,0.9167993630573248,1996_1998,Spectrum_Normalize
72,split2_test_score,0.9247611464968153,1996_1998,Spectrum_Normalize
72,split3_test_score,0.9386942675159236,1996_1998,Spectrum_Normalize
73,split0_test_score,0.9144448865897334,1996_1998,Spectrum_Normalize
73,split1_test_score,0.9140127388535032,1996_1998,Spectrum_Normalize
73,split2_test_score,0.9211783439490446,1996_1998,Spectrum_Normalize
73,split3_test_score,0.9347133757961783,1996_1998,Spectrum_Normalize
74,split0_test_score,0.9156386788698766,1996_1998,Spectrum_Normalize
74,split1_test_score,0.9179936305732485,1996_1998,Spectrum_Normalize
74,split2_test_score,0.919984076433121,1996_1998,Spectrum_Normalize
74,split3_test_score,0.9363057324840764,1996_1998,Spectrum_Normalize
75,split0_test_score,0.9180262634301631,1996_1998,Spectrum_Normalize
75,split1_test_score,0.9179936305732485,1996_1998,Spectrum_Normalize
75,split2_test_score,0.9235668789808917,1996_1998,Spectrum_Normalize
75,split3_test_score,0.9343152866242038,1996_1998,Spectrum_Normalize
76,split0_test_score,0.9136490250696379,1996_1998,Spectrum_Normalize
76,split1_test_score,0.9175955414012739,1996_1998,Spectrum_Normalize
76,split2_test_score,0.9227707006369427,1996_1998,Spectrum_Normalize
76,split3_test_score,0.9378980891719745,1996_1998,Spectrum_Normalize
77,split0_test_score,0.9156386788698766,1996_1998,Spectrum_Normalize
77,split1_test_score,0.9156050955414012,1996_1998,Spectrum_Normalize
77,split2_test_score,0.9223726114649682,1996_1998,Spectrum_Normalize
77,split3_test_score,0.9363057324840764,1996_1998,Spectrum_Normalize
78,split0_test_score,0.9124552327894946,1996_1998,Spectrum_Normalize
78,split1_test_score,0.9171974522292994,1996_1998,Spectrum_Normalize
78,split2_test_score,0.9223726114649682,1996_1998,Spectrum_Normalize
78,split3_test_score,0.9347133757961783,1996_1998,Spectrum_Normalize
79,split0_test_score,0.9176283326701155,1996_1998,Spectrum_Normalize
79,split1_test_score,0.9187898089171974,1996_1998,Spectrum_Normalize
79,split2_test_score,0.9227707006369427,1996_1998,Spectrum_Normalize
79,split3_test_score,0.9351114649681529,1996_1998,Spectrum_Normalize
80,split0_test_score,0.9148428173497811,1996_1998,Spectrum_Normalize
80,split1_test_score,0.9160031847133758,1996_1998,Spectrum_Normalize
80,split2_test_score,0.9227707006369427,1996_1998,Spectrum_Normalize
80,split3_test_score,0.9355095541401274,1996_1998,Spectrum_Normalize
81,split0_test_score,0.9148428173497811,1996_1998,Spectrum_Normalize
81,split1_test_score,0.9187898089171974,1996_1998,Spectrum_Normalize
81,split2_test_score,0.9251592356687898,1996_1998,Spectrum_Normalize
81,split3_test_score,0.9367038216560509,1996_1998,Spectrum_Normalize
82,split0_test_score,0.9164345403899722,1996_1998,Spectrum_Normalize
82,split1_test_score,0.9167993630573248,1996_1998,Spectrum_Normalize
82,split2_test_score,0.9255573248407644,1996_1998,Spectrum_Normalize
82,split3_test_score,0.9359076433121019,1996_1998,Spectrum_Normalize
83,split0_test_score,0.9156386788698766,1996_1998,Spectrum_Normalize
83,split1_test_score,0.9171974522292994,1996_1998,Spectrum_Normalize
83,split2_test_score,0.9243630573248408,1996_1998,Spectrum_Normalize
83,split3_test_score,0.9351114649681529,1996_1998,Spectrum_Normalize
84,split0_test_score,0.9184241941902109,1996_1998,Spectrum_Normalize
84,split1_test_score,0.9140127388535032,1996_1998,Spectrum_Normalize
84,split2_test_score,0.9183917197452229,1996_1998,Spectrum_Normalize
84,split3_test_score,0.9363057324840764,1996_1998,Spectrum_Normalize
85,split0_test_score,0.9148428173497811,1996_1998,Spectrum_Normalize
85,split1_test_score,0.9152070063694268,1996_1998,Spectrum_Normalize
85,split2_test_score,0.9243630573248408,1996_1998,Spectrum_Normalize
85,split3_test_score,0.9375,1996_1998,Spectrum_Normalize
86,split0_test_score,0.9176283326701155,1996_1998,Spectrum_Normalize
86,split1_test_score,0.9171974522292994,1996_1998,Spectrum_Normalize
86,split2_test_score,0.9263535031847133,1996_1998,Spectrum_Normalize
86,split3_test_score,0.9378980891719745,1996_1998,Spectrum_Normalize
87,split0_test_score,0.9132510943095902,1996_1998,Spectrum_Normalize
87,split1_test_score,0.9152070063694268,1996_1998,Spectrum_Normalize
87,split2_test_score,0.9211783439490446,1996_1998,Spectrum_Normalize
87,split3_test_score,0.9363057324840764,1996_1998,Spectrum_Normalize
88,split0_test_score,0.9180262634301631,1996_1998,Spectrum_Normalize
88,split1_test_score,0.9167993630573248,1996_1998,Spectrum_Normalize
88,split2_test_score,0.9235668789808917,1996_1998,Spectrum_Normalize
88,split3_test_score,0.9367038216560509,1996_1998,Spectrum_Normalize
89,split0_test_score,0.9200159172304019,1996_1998,Spectrum_Normalize
89,split1_test_score,0.9167993630573248,1996_1998,Spectrum_Normalize
89,split2_test_score,0.9227707006369427,1996_1998,Spectrum_Normalize
89,split3_test_score,0.9363057324840764,1996_1998,Spectrum_Normalize
90,split0_test_score,0.9152407481098289,1996_1998,Spectrum_Normalize
90,split1_test_score,0.9140127388535032,1996_1998,Spectrum_Normalize
90,split2_test_score,0.92078025477707,1996_1998,Spectrum_Normalize
90,split3_test_score,0.9375,1996_1998,Spectrum_Normalize
91,split0_test_score,0.9192200557103064,1996_1998,Spectrum_Normalize
91,split1_test_score,0.9195859872611465,1996_1998,Spectrum_Normalize
91,split2_test_score,0.9239649681528662,1996_1998,Spectrum_Normalize
91,split3_test_score,0.9351114649681529,1996_1998,Spectrum_Normalize
92,split0_test_score,0.9184241941902109,1996_1998,Spectrum_Normalize
92,split1_test_score,0.9164012738853503,1996_1998,Spectrum_Normalize
92,split2_test_score,0.919984076433121,1996_1998,Spectrum_Normalize
92,split3_test_score,0.9386942675159236,1996_1998,Spectrum_Normalize
93,split0_test_score,0.9132510943095902,1996_1998,Spectrum_Normalize
93,split1_test_score,0.9132165605095541,1996_1998,Spectrum_Normalize
93,split2_test_score,0.9243630573248408,1996_1998,Spectrum_Normalize
93,split3_test_score,0.9355095541401274,1996_1998,Spectrum_Normalize
94,split0_test_score,0.9152407481098289,1996_1998,Spectrum_Normalize
94,split1_test_score,0.9175955414012739,1996_1998,Spectrum_Normalize
94,split2_test_score,0.919984076433121,1996_1998,Spectrum_Normalize
94,split3_test_score,0.9355095541401274,1996_1998,Spectrum_Normalize
95,split0_test_score,0.9156386788698766,1996_1998,Spectrum_Normalize
95,split1_test_score,0.9171974522292994,1996_1998,Spectrum_Normalize
95,split2_test_score,0.9255573248407644,1996_1998,Spectrum_Normalize
95,split3_test_score,0.9339171974522293,1996_1998,Spectrum_Normalize
96,split0_test_score,0.9200159172304019,1996_1998,Spectrum_Normalize
96,split1_test_score,0.9140127388535032,1996_1998,Spectrum_Normalize
96,split2_test_score,0.9239649681528662,1996_1998,Spectrum_Normalize
96,split3_test_score,0.9382961783439491,1996_1998,Spectrum_Normalize
97,split0_test_score,0.9204138479904497,1996_1998,Spectrum_Normalize
97,split1_test_score,0.9175955414012739,1996_1998,Spectrum_Normalize
97,split2_test_score,0.9223726114649682,1996_1998,Spectrum_Normalize
97,split3_test_score,0.9343152866242038,1996_1998,Spectrum_Normalize
98,split0_test_score,0.9160366096299244,1996_1998,Spectrum_Normalize
98,split1_test_score,0.9128184713375797,1996_1998,Spectrum_Normalize
98,split2_test_score,0.9247611464968153,1996_1998,Spectrum_Normalize
98,split3_test_score,0.9363057324840764,1996_1998,Spectrum_Normalize
99,split0_test_score,0.9164345403899722,1996_1998,Spectrum_Normalize
99,split1_test_score,0.9144108280254777,1996_1998,Spectrum_Normalize
99,split2_test_score,0.9223726114649682,1996_1998,Spectrum_Normalize
99,split3_test_score,0.9355095541401274,1996_1998,Spectrum_Normalize
100,split0_test_score,0.9164345403899722,1996_1998,Spectrum_Normalize
100,split1_test_score,0.9164012738853503,1996_1998,Spectrum_Normalize
100,split2_test_score,0.9239649681528662,1996_1998,Spectrum_Normalize
100,split3_test_score,0.9375,1996_1998,Spectrum_Normalize
101,split0_test_score,0.9148428173497811,1996_1998,Spectrum_Normalize
101,split1_test_score,0.9164012738853503,1996_1998,Spectrum_Normalize
101,split2_test_score,0.9195859872611465,1996_1998,Spectrum_Normalize
101,split3_test_score,0.9347133757961783,1996_1998,Spectrum_Normalize
102,split0_test_score,0.9156386788698766,1996_1998,Spectrum_Normalize
102,split1_test_score,0.9144108280254777,1996_1998,Spectrum_Normalize
102,split2_test_score,0.9219745222929936,1996_1998,Spectrum_Normalize
102,split3_test_score,0.9363057324840764,1996_1998,Spectrum_Normalize
103,split0_test_score,0.9156386788698766,1996_1998,Spectrum_Normalize
103,split1_test_score,0.9183917197452229,1996_1998,Spectrum_Normalize
103,split2_test_score,0.9231687898089171,1996_1998,Spectrum_Normalize
103,split3_test_score,0.9382961783439491,1996_1998,Spectrum_Normalize
104,split0_test_score,0.9132510943095902,1996_1998,Spectrum_Normalize
104,split1_test_score,0.9144108280254777,1996_1998,Spectrum_Normalize
104,split2_test_score,0.9259554140127388,1996_1998,Spectrum_Normalize
104,split3_test_score,0.9367038216560509,1996_1998,Spectrum_Normalize
105,split0_test_score,0.9172304019100677,1996_1998,Spectrum_Normalize
105,split1_test_score,0.9167993630573248,1996_1998,Spectrum_Normalize
105,split2_test_score,0.9259554140127388,1996_1998,Spectrum_Normalize
105,split3_test_score,0.9386942675159236,1996_1998,Spectrum_Normalize
106,split0_test_score,0.9192200557103064,1996_1998,Spectrum_Normalize
106,split1_test_score,0.9171974522292994,1996_1998,Spectrum_Normalize
106,split2_test_score,0.9223726114649682,1996_1998,Spectrum_Normalize
106,split3_test_score,0.9371019108280255,1996_1998,Spectrum_Normalize
107,split0_test_score,0.9184241941902109,1996_1998,Spectrum_Normalize
107,split1_test_score,0.9175955414012739,1996_1998,Spectrum_Normalize
107,split2_test_score,0.9239649681528662,1996_1998,Spectrum_Normalize
107,split3_test_score,0.9367038216560509,1996_1998,Spectrum_Normalize
108,split0_test_score,0.9124552327894946,1996_1998,Spectrum_Normalize
108,split1_test_score,0.9183917197452229,1996_1998,Spectrum_Normalize
108,split2_test_score,0.9259554140127388,1996_1998,Spectrum_Normalize
108,split3_test_score,0.9371019108280255,1996_1998,Spectrum_Normalize
109,split0_test_score,0.9152407481098289,1996_1998,Spectrum_Normalize
109,split1_test_score,0.9140127388535032,1996_1998,Spectrum_Normalize
109,split2_test_score,0.9231687898089171,1996_1998,Spectrum_Normalize
109,split3_test_score,0.9367038216560509,1996_1998,Spectrum_Normalize
110,split0_test_score,0.9200159172304019,1996_1998,Spectrum_Normalize
110,split1_test_score,0.9144108280254777,1996_1998,Spectrum_Normalize
110,split2_test_score,0.9215764331210191,1996_1998,Spectrum_Normalize
110,split3_test_score,0.9331210191082803,1996_1998,Spectrum_Normalize
111,split0_test_score,0.9168324711500199,1996_1998,Spectrum_Normalize
111,split1_test_score,0.9171974522292994,1996_1998,Spectrum_Normalize
111,split2_test_score,0.9231687898089171,1996_1998,Spectrum_Normalize
111,split3_test_score,0.9371019108280255,1996_1998,Spectrum_Normalize
112,split0_test_score,0.9172304019100677,1996_1998,Spectrum_Normalize
112,split1_test_score,0.9144108280254777,1996_1998,Spectrum_Normalize
112,split2_test_score,0.9231687898089171,1996_1998,Spectrum_Normalize
112,split3_test_score,0.9375,1996_1998,Spectrum_Normalize
113,split0_test_score,0.9156386788698766,1996_1998,Spectrum_Normalize
113,split1_test_score,0.9175955414012739,1996_1998,Spectrum_Normalize
113,split2_test_score,0.9219745222929936,1996_1998,Spectrum_Normalize
113,split3_test_score,0.9355095541401274,1996_1998,Spectrum_Normalize
114,split0_test_score,0.9152407481098289,1996_1998,Spectrum_Normalize
114,split1_test_score,0.9164012738853503,1996_1998,Spectrum_Normalize
114,split2_test_score,0.9247611464968153,1996_1998,Spectrum_Normalize
114,split3_test_score,0.9355095541401274,1996_1998,Spectrum_Normalize
115,split0_test_score,0.9168324711500199,1996_1998,Spectrum_Normalize
115,split1_test_score,0.9187898089171974,1996_1998,Spectrum_Normalize
115,split2_test_score,0.9231687898089171,1996_1998,Spectrum_Normalize
115,split3_test_score,0.9347133757961783,1996_1998,Spectrum_Normalize
116,split0_test_score,0.9196179864703542,1996_1998,Spectrum_Normalize
116,split1_test_score,0.9164012738853503,1996_1998,Spectrum_Normalize
116,split2_test_score,0.9219745222929936,1996_1998,Spectrum_Normalize
116,split3_test_score,0.9371019108280255,1996_1998,Spectrum_Normalize
117,split0_test_score,0.9176283326701155,1996_1998,Spectrum_Normalize
117,split1_test_score,0.9167993630573248,1996_1998,Spectrum_Normalize
117,split2_test_score,0.9239649681528662,1996_1998,Spectrum_Normalize
117,split3_test_score,0.9371019108280255,1996_1998,Spectrum_Normalize
118,split0_test_score,0.9160366096299244,1996_1998,Spectrum_Normalize
118,split1_test_score,0.9195859872611465,1996_1998,Spectrum_Normalize
118,split2_test_score,0.9251592356687898,1996_1998,Spectrum_Normalize
118,split3_test_score,0.9367038216560509,1996_1998,Spectrum_Normalize
119,split0_test_score,0.9192200557103064,1996_1998,Spectrum_Normalize
119,split1_test_score,0.9183917197452229,1996_1998,Spectrum_Normalize
119,split2_test_score,0.9259554140127388,1996_1998,Spectrum_Normalize
119,split3_test_score,0.9355095541401274,1996_1998,Spectrum_Normalize
1,split0_test_score,0.8786311181854357,1996_1998,Spectrum_Normalize_Fourier
1,split1_test_score,0.8686305732484076,1996_1998,Spectrum_Normalize_Fourier
1,split2_test_score,0.8921178343949044,1996_1998,Spectrum_Normalize_Fourier
1,split3_test_score,0.9104299363057324,1996_1998,Spectrum_Normalize_Fourier
2,split0_test_score,0.8710704337445284,1996_1998,Spectrum_Normalize_Fourier
2,split1_test_score,0.8797770700636943,1996_1998,Spectrum_Normalize_Fourier
2,split2_test_score,0.884952229299363,1996_1998,Spectrum_Normalize_Fourier
2,split3_test_score,0.9171974522292994,1996_1998,Spectrum_Normalize_Fourier
3,split0_test_score,0.9005173099880621,1996_1998,Spectrum_Normalize_Fourier
3,split1_test_score,0.8988853503184714,1996_1998,Spectrum_Normalize_Fourier
3,split2_test_score,0.9092356687898089,1996_1998,Spectrum_Normalize_Fourier
3,split3_test_score,0.9219745222929936,1996_1998,Spectrum_Normalize_Fourier
4,split0_test_score,0.9088738559490649,1996_1998,Spectrum_Normalize_Fourier
4,split1_test_score,0.8988853503184714,1996_1998,Spectrum_Normalize_Fourier
4,split2_test_score,0.9104299363057324,1996_1998,Spectrum_Normalize_Fourier
4,split3_test_score,0.9430732484076433,1996_1998,Spectrum_Normalize_Fourier
5,split0_test_score,0.9192200557103064,1996_1998,Spectrum_Normalize_Fourier
5,split1_test_score,0.9187898089171974,1996_1998,Spectrum_Normalize_Fourier
5,split2_test_score,0.9183917197452229,1996_1998,Spectrum_Normalize_Fourier
5,split3_test_score,0.9343152866242038,1996_1998,Spectrum_Normalize_Fourier
6,split0_test_score,0.9144448865897334,1996_1998,Spectrum_Normalize_Fourier
6,split1_test_score,0.9120222929936306,1996_1998,Spectrum_Normalize_Fourier
6,split2_test_score,0.9235668789808917,1996_1998,Spectrum_Normalize_Fourier
6,split3_test_score,0.9454617834394905,1996_1998,Spectrum_Normalize_Fourier
7,split0_test_score,0.9144448865897334,1996_1998,Spectrum_Normalize_Fourier
7,split1_test_score,0.919984076433121,1996_1998,Spectrum_Normalize_Fourier
7,split2_test_score,0.9211783439490446,1996_1998,Spectrum_Normalize_Fourier
7,split3_test_score,0.9418789808917197,1996_1998,Spectrum_Normalize_Fourier
8,split0_test_score,0.9120573020294469,1996_1998,Spectrum_Normalize_Fourier
8,split1_test_score,0.9144108280254777,1996_1998,Spectrum_Normalize_Fourier
8,split2_test_score,0.9203821656050956,1996_1998,Spectrum_Normalize_Fourier
8,split3_test_score,0.9390923566878981,1996_1998,Spectrum_Normalize_Fourier
9,split0_test_score,0.9204138479904497,1996_1998,Spectrum_Normalize_Fourier
9,split1_test_score,0.92078025477707,1996_1998,Spectrum_Normalize_Fourier
9,split2_test_score,0.9247611464968153,1996_1998,Spectrum_Normalize_Fourier
9,split3_test_score,0.9442675159235668,1996_1998,Spectrum_Normalize_Fourier
10,split0_test_score,0.9176283326701155,1996_1998,Spectrum_Normalize_Fourier
10,split1_test_score,0.9203821656050956,1996_1998,Spectrum_Normalize_Fourier
10,split2_test_score,0.9299363057324841,1996_1998,Spectrum_Normalize_Fourier
10,split3_test_score,0.9494426751592356,1996_1998,Spectrum_Normalize_Fourier
11,split0_test_score,0.9231993633107839,1996_1998,Spectrum_Normalize_Fourier
11,split1_test_score,0.919984076433121,1996_1998,Spectrum_Normalize_Fourier
11,split2_test_score,0.9295382165605095,1996_1998,Spectrum_Normalize_Fourier
11,split3_test_score,0.9470541401273885,1996_1998,Spectrum_Normalize_Fourier
12,split0_test_score,0.9180262634301631,1996_1998,Spectrum_Normalize_Fourier
12,split1_test_score,0.9215764331210191,1996_1998,Spectrum_Normalize_Fourier
12,split2_test_score,0.9307324840764332,1996_1998,Spectrum_Normalize_Fourier
12,split3_test_score,0.9450636942675159,1996_1998,Spectrum_Normalize_Fourier
13,split0_test_score,0.9263828093911659,1996_1998,Spectrum_Normalize_Fourier
13,split1_test_score,0.9223726114649682,1996_1998,Spectrum_Normalize_Fourier
13,split2_test_score,0.929140127388535,1996_1998,Spectrum_Normalize_Fourier
13,split3_test_score,0.9402866242038217,1996_1998,Spectrum_Normalize_Fourier
14,split0_test_score,0.9200159172304019,1996_1998,Spectrum_Normalize_Fourier
14,split1_test_score,0.9215764331210191,1996_1998,Spectrum_Normalize_Fourier
14,split2_test_score,0.9355095541401274,1996_1998,Spectrum_Normalize_Fourier
14,split3_test_score,0.946656050955414,1996_1998,Spectrum_Normalize_Fourier
15,split0_test_score,0.9235972940708317,1996_1998,Spectrum_Normalize_Fourier
15,split1_test_score,0.9167993630573248,1996_1998,Spectrum_Normalize_Fourier
15,split2_test_score,0.9323248407643312,1996_1998,Spectrum_Normalize_Fourier
15,split3_test_score,0.9426751592356688,1996_1998,Spectrum_Normalize_Fourier
16,split0_test_score,0.9259848786311182,1996_1998,Spectrum_Normalize_Fourier
16,split1_test_score,0.9215764331210191,1996_1998,Spectrum_Normalize_Fourier
16,split2_test_score,0.929140127388535,1996_1998,Spectrum_Normalize_Fourier
16,split3_test_score,0.9486464968152867,1996_1998,Spectrum_Normalize_Fourier
17,split0_test_score,0.9323517707918823,1996_1998,Spectrum_Normalize_Fourier
17,split1_test_score,0.9231687898089171,1996_1998,Spectrum_Normalize_Fourier
17,split2_test_score,0.9311305732484076,1996_1998,Spectrum_Normalize_Fourier
17,split3_test_score,0.947452229299363,1996_1998,Spectrum_Normalize_Fourier
18,split0_test_score,0.9239952248308795,1996_1998,Spectrum_Normalize_Fourier
18,split1_test_score,0.9211783439490446,1996_1998,Spectrum_Normalize_Fourier
18,split2_test_score,0.9299363057324841,1996_1998,Spectrum_Normalize_Fourier
18,split3_test_score,0.9462579617834395,1996_1998,Spectrum_Normalize_Fourier
19,split0_test_score,0.9239952248308795,1996_1998,Spectrum_Normalize_Fourier
19,split1_test_score,0.9235668789808917,1996_1998,Spectrum_Normalize_Fourier
19,split2_test_score,0.9299363057324841,1996_1998,Spectrum_Normalize_Fourier
19,split3_test_score,0.9470541401273885,1996_1998,Spectrum_Normalize_Fourier
20,split0_test_score,0.9196179864703542,1996_1998,Spectrum_Normalize_Fourier
20,split1_test_score,0.9211783439490446,1996_1998,Spectrum_Normalize_Fourier
20,split2_test_score,0.9303343949044586,1996_1998,Spectrum_Normalize_Fourier
20,split3_test_score,0.946656050955414,1996_1998,Spectrum_Normalize_Fourier
21,split0_test_score,0.9263828093911659,1996_1998,Spectrum_Normalize_Fourier
21,split1_test_score,0.92078025477707,1996_1998,Spectrum_Normalize_Fourier
21,split2_test_score,0.9347133757961783,1996_1998,Spectrum_Normalize_Fourier
21,split3_test_score,0.9438694267515924,1996_1998,Spectrum_Normalize_Fourier
22,split0_test_score,0.9271786709112615,1996_1998,Spectrum_Normalize_Fourier
22,split1_test_score,0.927547770700637,1996_1998,Spectrum_Normalize_Fourier
22,split2_test_score,0.9311305732484076,1996_1998,Spectrum_Normalize_Fourier
22,split3_test_score,0.9470541401273885,1996_1998,Spectrum_Normalize_Fourier
23,split0_test_score,0.9228014325507362,1996_1998,Spectrum_Normalize_Fourier
23,split1_test_score,0.9239649681528662,1996_1998,Spectrum_Normalize_Fourier
23,split2_test_score,0.9303343949044586,1996_1998,Spectrum_Normalize_Fourier
23,split3_test_score,0.9462579617834395,1996_1998,Spectrum_Normalize_Fourier
24,split0_test_score,0.9231993633107839,1996_1998,Spectrum_Normalize_Fourier
24,split1_test_score,0.9235668789808917,1996_1998,Spectrum_Normalize_Fourier
24,split2_test_score,0.9371019108280255,1996_1998,Spectrum_Normalize_Fourier
24,split3_test_score,0.9482484076433121,1996_1998,Spectrum_Normalize_Fourier
25,split0_test_score,0.9228014325507362,1996_1998,Spectrum_Normalize_Fourier
25,split1_test_score,0.9259554140127388,1996_1998,Spectrum_Normalize_Fourier
25,split2_test_score,0.9331210191082803,1996_1998,Spectrum_Normalize_Fourier
25,split3_test_score,0.9502388535031847,1996_1998,Spectrum_Normalize_Fourier
26,split0_test_score,0.9212097095105451,1996_1998,Spectrum_Normalize_Fourier
26,split1_test_score,0.9239649681528662,1996_1998,Spectrum_Normalize_Fourier
26,split2_test_score,0.9367038216560509,1996_1998,Spectrum_Normalize_Fourier
26,split3_test_score,0.946656050955414,1996_1998,Spectrum_Normalize_Fourier
27,split0_test_score,0.9204138479904497,1996_1998,Spectrum_Normalize_Fourier
27,split1_test_score,0.9251592356687898,1996_1998,Spectrum_Normalize_Fourier
27,split2_test_score,0.9323248407643312,1996_1998,Spectrum_Normalize_Fourier
27,split3_test_score,0.955812101910828,1996_1998,Spectrum_Normalize_Fourier
28,split0_test_score,0.9208117787504975,1996_1998,Spectrum_Normalize_Fourier
28,split1_test_score,0.9239649681528662,1996_1998,Spectrum_Normalize_Fourier
28,split2_test_score,0.9335191082802548,1996_1998,Spectrum_Normalize_Fourier
28,split3_test_score,0.9502388535031847,1996_1998,Spectrum_Normalize_Fourier
29,split0_test_score,0.9299641862315957,1996_1998,Spectrum_Normalize_Fourier
29,split1_test_score,0.9243630573248408,1996_1998,Spectrum_Normalize_Fourier
29,split2_test_score,0.9303343949044586,1996_1998,Spectrum_Normalize_Fourier
29,split3_test_score,0.9486464968152867,1996_1998,Spectrum_Normalize_Fourier
30,split0_test_score,0.9224035017906884,1996_1998,Spectrum_Normalize_Fourier
30,split1_test_score,0.9215764331210191,1996_1998,Spectrum_Normalize_Fourier
30,split2_test_score,0.9371019108280255,1996_1998,Spectrum_Normalize_Fourier
30,split3_test_score,0.9502388535031847,1996_1998,Spectrum_Normalize_Fourier
31,split0_test_score,0.9263828093911659,1996_1998,Spectrum_Normalize_Fourier
31,split1_test_score,0.9259554140127388,1996_1998,Spectrum_Normalize_Fourier
31,split2_test_score,0.9319267515923567,1996_1998,Spectrum_Normalize_Fourier
31,split3_test_score,0.9490445859872612,1996_1998,Spectrum_Normalize_Fourier
32,split0_test_score,0.9251890171110226,1996_1998,Spectrum_Normalize_Fourier
32,split1_test_score,0.9279458598726115,1996_1998,Spectrum_Normalize_Fourier
32,split2_test_score,0.9339171974522293,1996_1998,Spectrum_Normalize_Fourier
32,split3_test_score,0.9490445859872612,1996_1998,Spectrum_Normalize_Fourier
33,split0_test_score,0.9259848786311182,1996_1998,Spectrum_Normalize_Fourier
33,split1_test_score,0.9279458598726115,1996_1998,Spectrum_Normalize_Fourier
33,split2_test_score,0.9363057324840764,1996_1998,Spectrum_Normalize_Fourier
33,split3_test_score,0.9470541401273885,1996_1998,Spectrum_Normalize_Fourier
34,split0_test_score,0.9271786709112615,1996_1998,Spectrum_Normalize_Fourier
34,split1_test_score,0.9259554140127388,1996_1998,Spectrum_Normalize_Fourier
34,split2_test_score,0.9359076433121019,1996_1998,Spectrum_Normalize_Fourier
34,split3_test_score,0.9494426751592356,1996_1998,Spectrum_Normalize_Fourier
35,split0_test_score,0.9220055710306406,1996_1998,Spectrum_Normalize_Fourier
35,split1_test_score,0.9215764331210191,1996_1998,Spectrum_Normalize_Fourier
35,split2_test_score,0.9339171974522293,1996_1998,Spectrum_Normalize_Fourier
35,split3_test_score,0.9490445859872612,1996_1998,Spectrum_Normalize_Fourier
36,split0_test_score,0.9216076402705929,1996_1998,Spectrum_Normalize_Fourier
36,split1_test_score,0.9271496815286624,1996_1998,Spectrum_Normalize_Fourier
36,split2_test_score,0.9351114649681529,1996_1998,Spectrum_Normalize_Fourier
36,split3_test_score,0.9502388535031847,1996_1998,Spectrum_Normalize_Fourier
37,split0_test_score,0.9259848786311182,1996_1998,Spectrum_Normalize_Fourier
37,split1_test_score,0.9271496815286624,1996_1998,Spectrum_Normalize_Fourier
37,split2_test_score,0.9382961783439491,1996_1998,Spectrum_Normalize_Fourier
37,split3_test_score,0.947452229299363,1996_1998,Spectrum_Normalize_Fourier
38,split0_test_score,0.9263828093911659,1996_1998,Spectrum_Normalize_Fourier
38,split1_test_score,0.9243630573248408,1996_1998,Spectrum_Normalize_Fourier
38,split2_test_score,0.9331210191082803,1996_1998,Spectrum_Normalize_Fourier
38,split3_test_score,0.9522292993630573,1996_1998,Spectrum_Normalize_Fourier
39,split0_test_score,0.9287703939514524,1996_1998,Spectrum_Normalize_Fourier
39,split1_test_score,0.9255573248407644,1996_1998,Spectrum_Normalize_Fourier
39,split2_test_score,0.9335191082802548,1996_1998,Spectrum_Normalize_Fourier
39,split3_test_score,0.9470541401273885,1996_1998,Spectrum_Normalize_Fourier
40,split0_test_score,0.9208117787504975,1996_1998,Spectrum_Normalize_Fourier
40,split1_test_score,0.9303343949044586,1996_1998,Spectrum_Normalize_Fourier
40,split2_test_score,0.9339171974522293,1996_1998,Spectrum_Normalize_Fourier
40,split3_test_score,0.9502388535031847,1996_1998,Spectrum_Normalize_Fourier
41,split0_test_score,0.9267807401512137,1996_1998,Spectrum_Normalize_Fourier
41,split1_test_score,0.9255573248407644,1996_1998,Spectrum_Normalize_Fourier
41,split2_test_score,0.9331210191082803,1996_1998,Spectrum_Normalize_Fourier
41,split3_test_score,0.9522292993630573,1996_1998,Spectrum_Normalize_Fourier
42,split0_test_score,0.9235972940708317,1996_1998,Spectrum_Normalize_Fourier
42,split1_test_score,0.9307324840764332,1996_1998,Spectrum_Normalize_Fourier
42,split2_test_score,0.9375,1996_1998,Spectrum_Normalize_Fourier
42,split3_test_score,0.9482484076433121,1996_1998,Spectrum_Normalize_Fourier
43,split0_test_score,0.9259848786311182,1996_1998,Spectrum_Normalize_Fourier
43,split1_test_score,0.9271496815286624,1996_1998,Spectrum_Normalize_Fourier
43,split2_test_score,0.9335191082802548,1996_1998,Spectrum_Normalize_Fourier
43,split3_test_score,0.9482484076433121,1996_1998,Spectrum_Normalize_Fourier
44,split0_test_score,0.9239952248308795,1996_1998,Spectrum_Normalize_Fourier
44,split1_test_score,0.9279458598726115,1996_1998,Spectrum_Normalize_Fourier
44,split2_test_score,0.9331210191082803,1996_1998,Spectrum_Normalize_Fourier
