Year,Size,Acc_type,Acc_value
Training_sample_xinan_2014_2016,1.00,acc_test,0.8091482649842271
Training_sample_xinan_2014_2016,1.00,acc_RF,0.9263157894736842
Training_sample_xinan_2014_2016,1.50,acc_test,0.8280757097791798
Training_sample_xinan_2014_2016,1.50,acc_RF,0.9230769230769231
Training_sample_xinan_2014_2016,10.00,acc_test,0.8769716088328076
Training_sample_xinan_2014_2016,10.00,acc_RF,0.9633123689727463
Training_sample_xinan_2014_2016,15.00,acc_test,0.8738170347003155
Training_sample_xinan_2014_2016,15.00,acc_RF,0.9594689028651293
Training_sample_xinan_2014_2016,2.00,acc_test,0.8296529968454258
Training_sample_xinan_2014_2016,2.00,acc_RF,0.9210526315789473
Training_sample_xinan_2014_2016,20.00,acc_test,0.8832807570977917
Training_sample_xinan_2014_2016,20.00,acc_RF,0.960691823899371
Training_sample_xinan_2014_2016,25.00,acc_test,0.8848580441640379
Training_sample_xinan_2014_2016,25.00,acc_RF,0.9631027253668764
Training_sample_xinan_2014_2016,30.00,acc_test,0.88801261829653
Training_sample_xinan_2014_2016,30.00,acc_RF,0.9633123689727463
Training_sample_xinan_2014_2016,35.00,acc_test,0.8817034700315457
Training_sample_xinan_2014_2016,35.00,acc_RF,0.9628631326744534
Training_sample_xinan_2014_2016,40.00,acc_test,0.886435331230284
Training_sample_xinan_2014_2016,40.00,acc_RF,0.9627882599580713
Training_sample_xinan_2014_2016,45.00,acc_test,0.889589905362776
Training_sample_xinan_2014_2016,45.00,acc_RF,0.9652923363615188
Training_sample_xinan_2014_2016,5.00,acc_test,0.8596214511041009
Training_sample_xinan_2014_2016,5.00,acc_RF,0.9475890985324947
Training_sample_xinan_2014_2016,50.00,acc_test,0.8911671924290221
Training_sample_xinan_2014_2016,50.00,acc_RF,0.9639488576818277
Training_sample_xinan_2014_2016,55.00,acc_test,0.8911671924290221
Training_sample_xinan_2014_2016,55.00,acc_RF,0.9636051829268293
Training_sample_xinan_2014_2016,60.00,acc_test,0.8927444794952681
Training_sample_xinan_2014_2016,60.00,acc_RF,0.9640174672489082
Training_sample_xinan_2014_2016,65.00,acc_test,0.8911671924290221
Training_sample_xinan_2014_2016,65.00,acc_RF,0.963882618510158
Training_sample_xinan_2014_2016,70.00,acc_test,0.8927444794952681
Training_sample_xinan_2014_2016,70.00,acc_RF,0.9639167540050906
Training_sample_xinan_2014_2016,75.00,acc_test,0.88801261829653
Training_sample_xinan_2014_2016,75.00,acc_RF,0.9675796534376747
Training_sample_xinan_2014_2016,80.00,acc_test,0.886435331230284
Training_sample_xinan_2014_2016,80.00,acc_RF,0.9665924276169265
Training_sample_xinan_2014_2016,85.00,acc_test,0.889589905362776
Training_sample_xinan_2014_2016,85.00,acc_RF,0.9678175092478422
Training_sample_xinan_2014_2016,90.00,acc_test,0.9022082018927445
Training_sample_xinan_2014_2016,90.00,acc_RF,0.9685571212297659
Training_sample_xinan_2014_2016,95.00,acc_test,0.8911671924290221
Training_sample_xinan_2014_2016,95.00,acc_RF,0.9693292144748455
Training_sample_xinan_2017_2019,0.10,acc_test,0.5536277602523659
Training_sample_xinan_2017_2019,0.10,acc_RF,0.6666666666666666
Training_sample_xinan_2017_2019,0.40,acc_test,0.7854889589905363
Training_sample_xinan_2017_2019,0.40,acc_RF,0.8947368421052632
Training_sample_xinan_2017_2019,0.70,acc_test,0.804416403785489
Training_sample_xinan_2017_2019,0.70,acc_RF,0.9242424242424242
Training_sample_xinan_2017_2019,1.00,acc_test,0.8264984227129337
Training_sample_xinan_2017_2019,1.00,acc_RF,0.9473684210526315
Training_sample_xinan_2017_2019,1.50,acc_test,0.8359621451104101
Training_sample_xinan_2017_2019,1.50,acc_RF,0.965034965034965
Training_sample_xinan_2017_2019,10.00,acc_test,0.8817034700315457
Training_sample_xinan_2017_2019,10.00,acc_RF,0.9570230607966457
Training_sample_xinan_2017_2019,15.00,acc_test,0.8927444794952681
Training_sample_xinan_2017_2019,15.00,acc_RF,0.9573724668064291
Training_sample_xinan_2017_2019,2.00,acc_test,0.832807570977918
Training_sample_xinan_2017_2019,2.00,acc_RF,0.9631578947368421
Training_sample_xinan_2017_2019,20.00,acc_test,0.8801261829652997
Training_sample_xinan_2017_2019,20.00,acc_RF,0.9648846960167715
Training_sample_xinan_2017_2019,25.00,acc_test,0.8848580441640379
Training_sample_xinan_2017_2019,25.00,acc_RF,0.9622641509433962
Training_sample_xinan_2017_2019,30.00,acc_test,0.8911671924290221
Training_sample_xinan_2017_2019,30.00,acc_RF,0.9640111809923131
Training_sample_xinan_2017_2019,35.00,acc_test,0.889589905362776
Training_sample_xinan_2017_2019,35.00,acc_RF,0.9667565139263252
Training_sample_xinan_2017_2019,40.00,acc_test,0.8911671924290221
Training_sample_xinan_2017_2019,40.00,acc_RF,0.9664570230607966
Training_sample_xinan_2017_2019,45.00,acc_test,0.889589905362776
Training_sample_xinan_2017_2019,45.00,acc_RF,0.9664570230607966
Training_sample_xinan_2017_2019,5.00,acc_test,0.8690851735015773
Training_sample_xinan_2017_2019,5.00,acc_RF,0.960167714884696
Training_sample_xinan_2017_2019,50.00,acc_test,0.8958990536277602
Training_sample_xinan_2017_2019,50.00,acc_RF,0.9685534591194969
Training_sample_xinan_2017_2019,55.00,acc_test,0.8958990536277602
Training_sample_xinan_2017_2019,55.00,acc_RF,0.9685534591194969
Training_sample_xinan_2017_2019,60.00,acc_test,0.8927444794952681
Training_sample_xinan_2017_2019,60.00,acc_RF,0.9678546470999301
Training_sample_xinan_2017_2019,65.00,acc_test,0.9037854889589906
Training_sample_xinan_2017_2019,65.00,acc_RF,0.9696823093049508
Training_sample_xinan_2017_2019,70.00,acc_test,0.8974763406940063
Training_sample_xinan_2017_2019,70.00,acc_RF,0.9707996406109614
Training_sample_xinan_2017_2019,75.00,acc_test,0.8974763406940063
Training_sample_xinan_2017_2019,75.00,acc_RF,0.9700908455625437
Training_sample_xinan_2017_2019,80.00,acc_test,0.8943217665615142
Training_sample_xinan_2017_2019,80.00,acc_RF,0.9710429769392034
Training_sample_xinan_2017_2019,85.00,acc_test,0.9006309148264984
Training_sample_xinan_2017_2019,85.00,acc_RF,0.9727463312368972
Training_sample_xinan_2017_2019,90.00,acc_test,0.9053627760252366
Training_sample_xinan_2017_2019,90.00,acc_RF,0.9728627999068251
Training_sample_xinan_2017_2019,95.00,acc_test,0.8958990536277602
Training_sample_xinan_2017_2019,95.00,acc_RF,0.9737393798962816
