system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001c5e,29,27,26,46,25,199,199,16,38,0,24,26,-853,-131,-131,58,-28,20,-14,4,-15,3899,48,37,-37,-8,-83,35,-15,22,-137,-110,-106,51,-29,3,-19,1,1.0791013,359.91666,0.14416778,101092.0,0.010412667,147.41667,289.99,2.0813305,"{""type"":""Point"",""coordinates"":[114.1585786809355,30.750545006800778]}"
00000000000000001e68,31,25,18,62,31,199,199,12,42,0,30,30,-9,-192,-24,3,-127,48,-33,1,-17,-19,184,3,2,89,-21,4,0,23,320,-158,-20,4,-114,29,-36,0,3.2362423,359.91666,0.14416778,101092.0,0.010412667,147.41667,289.99,2.0813305,"{""type"":""Point"",""coordinates"":[114.0874337236278,30.810105219571653]}"
000000000000000017a6,31,26,22,52,43,194,194,23,37,0,130,42,1144,-276,124,-86,112,-60,87,-2,-12,-443,202,-92,64,-88,56,-46,0,28,6,-440,222,-163,152,-187,137,2,7.0869284,396.25,0.14416778,99950.664,0.012835001,149.16667,295.17667,1.5813305,"{""type"":""Point"",""coordinates"":[107.64327911332046,23.18151972834698]}"
00000000000000001a6c,38,34,27,28,8,192,192,4,30,0,79,13,1124,-100,81,-61,69,-112,133,-3,-14,1507,33,68,-33,56,-105,109,-6,9,724,-70,17,-36,35,-112,69,-2,0.0,396.25,0.14416778,99950.664,0.012835001,149.16667,295.17667,1.5813305,"{""type"":""Point"",""coordinates"":[107.69475051678037,23.180712631056302]}"
0000000000000000255a,37,30,26,37,32,192,192,25,34,1,99,24,350,30,17,9,-9,20,33,0,-6,361,25,-5,21,-2,7,-17,-1,15,70,-18,-17,3,-42,7,-34,0,4.215616,396.25,0.14416778,99950.664,0.012835001,149.16667,295.17667,1.5813305,"{""type"":""Point"",""coordinates"":[107.68074002127045,23.181252182283774]}"
00000000000000000514,33,31,30,56,54,201,201,35,42,1,26,20,-216,-108,-16,24,-37,-9,-13,1,-6,-202,33,-17,4,17,2,-22,0,15,-370,-112,-11,20,-24,-10,-13,2,0.0,363.66666,0.14416778,101034.0,0.010517334,146.41667,290.62,2.3559973,"{""type"":""Point"",""coordinates"":[114.6811318151867,30.51527391701887]}"
00000000000000001ac2,36,31,25,40,23,193,193,11,34,0,15,17,342,-130,-6,18,-69,-8,-1,0,-17,527,51,26,-24,41,16,-6,-2,11,-320,-126,-5,16,-40,-10,-8,1,2.1433406,363.66666,0.14416778,101034.0,0.010517334,146.41667,290.62,2.3559973,"{""type"":""Point"",""coordinates"":[114.66684485541148,30.437663263183634]}"
00000000000000000277,40,34,32,38,28,185,185,22,38,1,58,21,2045,-86,-28,-81,-40,-36,31,-6,-10,256,-42,-27,-46,-20,34,-19,-1,13,599,-56,-3,-46,-30,-21,7,-1,3.4846904,368.91666,0.14416778,100610.664,0.010195,150.08333,291.50998,2.177997,"{""type"":""Point"",""coordinates"":[112.8631206428884,28.20813503196597]}"
00000000000000000597,37,37,42,62,64,201,201,43,48,1,77,20,2783,-72,-73,-28,-54,-26,26,-9,-5,-1172,16,-1,-46,-6,-18,-38,4,13,1507,-61,-41,1,-31,-16,0,-5,2.1321867,368.91666,0.14416778,100610.664,0.010195,150.08333,291.50998,2.177997,"{""type"":""Point"",""coordinates"":[112.89842334592853,28.29140874413907]}"
000000000000000007dc,37,33,30,54,43,197,197,28,42,1,73,30,1564,-123,-37,-15,-48,-56,11,-4,-14,359,0,-49,-26,-19,-17,-22,-1,19,372,-94,-17,0,-38,-34,-22,0,1.8543341,368.91666,0.14416778,100610.664,0.010195,150.08333,291.50998,2.177997,"{""type"":""Point"",""coordinates"":[112.83724893857631,28.267151234408328]}"
