system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,Mean_EVI,Mean_NDBI,Mean_NDVI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000001918,36,201,200,31,29,23,72,47,27,27,0,0,20,283,-159,-39,51,-122,7,23,0,29,-11,12,-1049,98,46,-6,74,-44,-58,2,188,-108,-58,41,-101,-20,34,0,3.0218914,328.5,0.050001115,101319.0,0.0074485,145.375,286.66998,2.3349972,"{""type"":""Point"",""coordinates"":[115.5087498889084,38.55376227258155]}"
00000000000000001e7e,39,205,203,35,34,38,71,64,48,38,0,0,20,-708,-139,-16,47,-87,47,-6,3,23,-9,10,549,73,-5,-3,31,-60,-20,-2,-762,-95,-28,38,-65,12,4,3,0.92740995,328.5,0.050001115,101319.0,0.0074485,145.375,286.66998,2.3349972,"{""type"":""Point"",""coordinates"":[115.5087498889084,38.53947531280631]}"
0000000000000000089f,38,203,202,34,31,30,68,50,41,28,0,1,72,386,-170,4,22,-74,37,-47,0,30,-11,13,-775,35,13,-10,8,-18,-24,2,-219,-110,-20,8,-53,8,-43,1,1.8543341,342.5,0.050001115,100214.0,0.0082065,160.375,289.385,2.151997,"{""type"":""Point"",""coordinates"":[114.10576062895744,35.31308828648449]}"
00000000000000001b7b,32,199,197,28,28,30,79,68,48,28,0,0,1240,-470,-124,31,10,-91,65,-11,2,25,-3,14,-255,68,-41,-7,43,-86,-36,0,-492,-107,22,0,-79,40,-20,2,12.147478,268.625,0.050001115,85234.0,0.0037435004,172.875,278.575,2.1279974,"{""type"":""Point"",""coordinates"":[114.68894416023237,40.47364160844584]}"
00000000000000001e6b,30,185,185,24,19,15,34,30,18,18,1,0,1081,531,-275,41,5,-66,39,23,0,27,-12,13,74,71,-85,-38,49,-29,-64,0,-256,-278,-14,8,-55,52,29,1,17.988039,270.625,0.050001115,87201.0,0.0043565007,174.25,278.865,3.0409973,"{""type"":""Point"",""coordinates"":[114.92690854705053,40.85632166085257]}"
00000000000000001660,32,183,182,25,19,15,37,40,21,19,1,0,706,192,-321,-13,11,-71,39,47,0,33,-12,16,354,64,-101,-102,43,-41,-41,-1,-57,-279,-96,-1,-70,11,80,1,25.050657,292.625,0.050001115,95598.0,0.0055980003,164.625,282.265,1.9009972,"{""type"":""Point"",""coordinates"":[118.07703156805529,41.1983124161466]}"
00000000000000001271,44,209,206,41,39,45,67,69,60,44,0,1,14,94,-102,5,13,-50,22,-9,0,17,-7,7,-1055,54,10,19,11,-74,12,3,-48,-74,0,5,-44,-4,3,0,0.92740995,324.625,0.050001115,101563.0,0.0070760003,159.625,287.305,2.2129972,"{""type"":""Point"",""coordinates"":[116.23638153970865,39.12616815661029]}"
000000000000000016f1,38,207,205,35,34,38,75,64,55,34,0,0,10,-734,-185,-21,91,-125,106,-52,3,26,-8,13,-77,139,25,-48,50,-139,27,0,-881,-136,-29,77,-93,38,-11,3,1.5126271,324.625,0.050001115,101563.0,0.0070760003,159.625,287.305,2.2129972,"{""type"":""Point"",""coordinates"":[116.21697999102507,39.111885655936106]}"
00000000000000001e24,35,202,200,29,27,24,78,46,30,26,0,0,13,-554,-199,-19,86,-130,66,-2,2,30,-12,14,394,160,32,-32,49,-83,-14,-1,-664,-151,-30,67,-108,13,26,3,5.203505,324.625,0.050001115,101563.0,0.0070760003,159.625,287.305,2.2129972,"{""type"":""Point"",""coordinates"":[116.22641098975312,39.14017865212022]}"
00000000000000001eaa,43,208,205,40,33,30,87,87,70,35,0,0,19,735,-190,-43,42,-140,10,28,0,42,-5,16,-2209,101,1,14,49,-91,11,7,763,-127,-28,16,-108,-15,23,-1,2.5370498,324.625,0.050001115,101297.0,0.0076295007,163.625,287.03998,2.4019973,"{""type"":""Point"",""coordinates"":[115.77258152093763,38.285074679505115]}"
0000000000000000189a,36,201,199,30,26,24,87,47,29,25,0,0,24,852,-174,-66,175,-49,39,-72,-1,42,-13,20,-1584,133,45,-117,3,-40,50,4,247,-147,-47,128,-62,23,-27,0,1.1706845,326.625,0.050001115,101248.0,0.0079835,166.25,287.31,2.6309972,"{""type"":""Point"",""coordinates"":[115.86367203725742,37.61268683165601]}"
00000000000000001ede,39,206,204,36,34,37,85,72,54,35,0,0,25,2120,-237,-33,84,-178,139,-55,-5,30,-8,16,-2211,173,2,-72,83,-121,71,6,1068,-178,-32,57,-157,94,-24,-2,0.0,326.625,0.050001115,101248.0,0.0079835,166.25,287.31,2.6309972,"{""type"":""Point"",""coordinates"":[115.8248644807893,37.65256903147804]}"
00000000000000001202,43,207,204,40,39,44,67,68,58,40,0,1,10,880,-99,-30,32,-59,27,-5,-2,18,-6,8,-595,43,-5,30,-10,-52,-3,1,578,-77,-29,32,-49,3,2,-1,2.2028818,326.625,0.050001115,101582.0,0.0072530005,159.5,287.49,2.3219972,"{""type"":""Point"",""coordinates"":[116.3301653530647,38.80439050639153]}"
00000000000000001eb1,46,207,204,44,40,43,73,59,46,26,0,0,9,1038,-125,1,32,-54,22,-25,-2,20,-8,9,-1250,43,-1,-1,19,-38,-16,3,711,-77,-7,20,-35,-7,-11,-1,3.653902,328.625,0.050001115,101476.0,0.007484,146.625,286.76,2.2679973,"{""type"":""Point"",""coordinates"":[115.76369007343706,38.672338687794785]}"
00000000000000000b58,37,202,200,33,30,39,66,65,55,30,0,0,811,-297,-98,17,0,-63,30,-6,1,16,-5,8,842,23,-29,6,46,-10,-36,-2,-564,-88,3,5,-45,29,-3,2,6.578073,282.75,0.050001115,90975.0,0.0048065004,173.5,281.345,2.9709973,"{""type"":""Point"",""coordinates"":[114.85899643800659,40.82721710827671]}"
00000000000000001446,48,204,202,46,42,44,62,65,58,42,1,1,82,795,-93,-3,5,-12,29,-13,-1,19,-6,7,-906,1,-30,0,-9,-15,-55,2,598,-48,-8,-4,-10,14,-26,-1,1.1377683,340.75,0.050001115,99740.0,0.0081695,163.25,289.34998,1.9569973,"{""type"":""Point"",""coordinates"":[113.81955768694309,35.40498590009496]}"
0000000000000000190c,34,200,198,29,24,21,52,36,23,22,0,0,199,1325,-66,-4,15,-86,-2,-19,-3,31,-12,12,-1602,21,-30,15,9,-8,-49,4,515,-34,-26,16,-72,2,-47,0,25.657764,340.75,0.050001115,99740.0,0.0081695,163.25,289.34998,1.9569973,"{""type"":""Point"",""coordinates"":[113.80257743013156,35.49930926467851]}"
00000000000000001700,42,206,204,40,40,43,70,75,60,34,0,0,9,1786,-122,-22,54,-108,62,-15,-5,22,-5,10,-236,66,4,3,4,-81,12,0,1179,-88,-17,34,-77,17,-2,-3,4.017012,326.875,0.050001115,101591.0,0.0072970004,157.75,287.375,2.2759972,"{""type"":""Point"",""coordinates"":[116.26549055138554,38.803850955164066]}"
0000000000000000085b,44,208,206,41,40,45,62,61,52,42,0,1,13,559,-110,-20,31,-47,49,-33,-1,15,-8,7,-236,36,12,-4,-13,-58,8,0,46,-73,-6,16,-33,12,-20,0,1.5081857,328.875,0.050001115,101561.0,0.0074635004,147.125,286.85498,2.2129972,"{""type"":""Point"",""coordinates"":[115.8418447376008,38.777172153561295]}"
00000000000000001b24,32,200,198,29,26,26,64,53,34,24,0,0,987,-407,-104,20,15,-80,48,-10,2,24,-8,12,1014,76,-14,3,40,-22,-53,-3,-647,-95,11,20,-64,46,-24,2,16.44912,283.125,0.050001115,91079.0,0.0047575003,174.0,281.53,2.8859973,"{""type"":""Point"",""coordinates"":[114.73502896961975,40.87922806296412]}"
00000000000000001b49,33,199,197,29,27,28,56,46,30,26,1,0,853,91,-226,122,-70,-113,86,-19,0,26,-13,13,1232,121,-85,30,52,-35,-18,-4,328,-176,71,-32,-83,69,-3,0,1.5367568,283.125,0.050001115,91079.0,0.0047575003,174.0,281.53,2.8859973,"{""type"":""Point"",""coordinates"":[114.75227677249445,40.829370854085525]}"
00000000000000001d04,29,189,188,25,21,23,50,43,26,22,1,0,1585,674,-193,51,19,-85,65,-1,-1,27,-14,13,717,-62,-108,-8,0,-96,-8,-3,715,-200,-2,22,-103,40,16,-1,9.729978,254.625,0.050001115,83929.0,0.004149,174.625,275.085,3.6979973,"{""type"":""Point"",""coordinates"":[115.92943040049259,41.44436115317468]}"
00000000000000001902,38,204,202,34,33,34,73,64,48,35,0,0,9,3518,-153,6,28,-133,39,-24,-10,28,-7,13,-1422,118,-7,35,36,-61,-11,4,2099,-109,3,5,-105,-9,4,-6,4.5192394,327.25,0.050001115,101597.0,0.0073400005,155.375,287.245,2.2369971,"{""type"":""Point"",""coordinates"":[116.12912232296904,38.85397571010586]}"
00000000000000001d67,39,207,205,33,28,42,72,78,63,36,0,0,11,468,-119,-20,51,-71,67,-22,0,17,-4,9,195,64,-10,5,0,-85,2,0,221,-85,-24,44,-64,31,-15,0,2.7802885,327.25,0.050001115,101597.0,0.0073400005,155.375,287.245,2.2369971,"{""type"":""Point"",""coordinates"":[116.13963688325308,38.82190585532947]}"
00000000000000001672,30,185,184,24,19,16,37,34,21,18,1,0,1438,745,-303,100,-3,-65,24,62,-1,35,-14,17,590,157,-54,-8,0,-85,-31,-2,912,-238,48,17,-94,0,75,-1,22.466581,259.375,0.050001115,85613.0,0.0042175003,171.5,275.97498,3.3829975,"{""type"":""Point"",""coordinates"":[116.32693250480096,41.15896530845099]}"
000000000000000017da,33,200,199,30,28,31,62,72,51,29,1,0,1459,-259,-95,33,6,-73,60,-22,1,25,-6,12,-595,-85,-91,-44,-40,-123,-38,1,142,-104,-20,9,-83,17,-10,0,3.9064372,261.375,0.050001115,86257.0,0.0044530006,176.5,276.76,3.8679972,"{""type"":""Point"",""coordinates"":[115.44676392516445,41.714930486895675]}"
00000000000000001239,43,205,203,39,38,41,60,57,49,37,0,1,34,-154,-103,2,27,-39,6,-6,1,17,-9,7,-677,49,-30,5,20,-27,-2,1,-61,-73,-13,17,-29,-13,1,0,1.181736,327.375,0.050001115,101118.0,0.0074650003,151.375,286.875,2.3329973,"{""type"":""Point"",""coordinates"":[115.30554865390286,38.30312957967052]}"
000000000000000013ce,47,205,202,44,42,45,65,64,55,45,0,1,75,1374,-123,-14,30,-34,40,-25,-3,21,-8,9,-1677,19,-8,-17,-15,-22,-40,5,1068,-53,-27,6,-23,17,-35,-3,1.1366806,343.375,0.050001115,100419.0,0.008372,164.375,289.83,1.8869972,"{""type"":""Point"",""coordinates"":[113.74355676858814,35.32764279232294]}"
0000000000000000085e,43,204,202,39,38,59,72,92,84,43,0,1,506,29,-75,33,4,-30,22,-2,0,10,-2,6,624,42,5,2,7,-8,-38,-2,462,-47,23,-4,-22,6,-5,-1,1.8543341,295.5,0.050001115,95486.0,0.0055885003,177.5,284.12,2.4369974,"{""type"":""Point"",""coordinates"":[115.32926661240613,40.34616928663098]}"
000000000000000015e0,32,191,191,27,24,22,66,36,22,19,0,0,493,-621,-190,82,0,-127,54,-11,2,28,-13,14,219,137,-34,20,4,-38,-16,-1,-409,-143,43,-3,-111,25,-4,2,0.92740995,295.5,0.050001115,95486.0,0.0055885003,177.5,284.12,2.4369974,"{""type"":""Point"",""coordinates"":[115.37857981095621,40.39009589110847]}"
00000000000000001951,33,196,196,29,26,28,58,42,27,30,0,0,491,-248,-198,79,1,-95,103,-27,1,21,-8,11,108,111,-56,5,49,-36,34,0,-381,-161,47,-5,-85,85,-15,1,1.5303181,295.5,0.050001115,95486.0,0.0055885003,177.5,284.12,2.4369974,"{""type"":""Point"",""coordinates"":[115.378312264893,40.38686304284472]}"
000000000000000018fc,31,190,190,28,24,22,46,44,30,21,1,0,1371,-62,-126,38,-2,-39,46,-6,0,21,-9,9,-611,-112,-162,25,-24,-93,-1,1,293,-148,-5,8,-56,18,11,0,11.176688,261.75,0.050001115,86797.0,0.0043120002,168.875,275.955,2.7129974,"{""type"":""Point"",""coordinates"":[116.97426020472969,42.281410225624384]}"
0000000000000000183c,30,188,188,26,22,22,43,55,36,23,1,0,1543,263,-194,83,-3,-67,51,14,0,29,-8,14,-960,80,-61,-55,-8,-76,-38,2,-447,-177,35,-15,-87,40,17,2,17.23067,267.75,0.050001115,86830.0,0.0044020005,176.25,278.35,3.2469974,"{""type"":""Point"",""coordinates"":[115.09857501940613,40.965467077337756]}"
00000000000000001bff,29,184,185,23,16,10,25,18,9,14,0,0,994,-1339,-328,56,31,-18,35,43,5,27,-15,14,-693,53,-100,9,67,-27,-52,1,-2142,-376,-29,66,-38,32,99,7,35.455902,277.875,0.050001115,91832.0,0.0049575004,167.625,279.58,3.2599974,"{""type"":""Point"",""coordinates"":[116.61124924706971,41.10290994910812]}"
00000000000000001996,32,197,195,26,23,19,70,57,33,21,0,0,573,1116,-247,52,33,-139,58,9,-2,36,-8,16,897,252,-5,-17,35,0,-81,-3,1537,-151,6,49,-129,40,12,-3,27.403883,299.875,0.050001115,94709.0,0.0058120005,162.75,283.425,1.6139972,"{""type"":""Point"",""coordinates"":[115.3238755592325,39.77942200183906]}"
000000000000000016b3,35,203,201,31,30,28,100,58,36,29,0,0,25,499,-252,-33,84,-221,132,-35,0,37,-13,18,-181,160,12,-46,94,-124,7,0,37,-176,-38,59,-171,74,-10,0,1.4933186,327.875,0.050001115,101064.0,0.007832,162.25,287.51,2.7059975,"{""type"":""Point"",""coordinates"":[115.4295161222897,37.60972152945548]}"
00000000000000001c13,34,199,198,29,24,20,86,42,24,20,0,0,24,-450,-207,-110,177,-76,68,4,2,39,-14,20,-332,150,82,-121,3,-65,6,0,-441,-181,-94,139,-79,31,28,2,3.015813,327.875,0.050001115,101139.0,0.007961,163.75,287.44998,2.7299972,"{""type"":""Point"",""coordinates"":[115.68876825753709,37.583310273915906]}"
00000000000000000af8,34,192,191,27,21,14,58,24,11,18,0,0,322,2192,-146,30,-12,-96,-30,5,-5,52,-20,20,-1415,29,-21,1,49,32,-3,3,654,-76,19,-34,-83,-74,2,0,18.906363,346.0,0.12625112,97846.0,0.009427501,153.0,288.53,2.2099972,"{""type"":""Point"",""coordinates"":[114.96382990377312,31.632871791347164]}"
00000000000000001eaf,34,193,192,27,21,15,50,27,13,18,0,0,180,119,-275,4,30,-34,-50,35,1,48,-17,19,-728,91,-2,-22,28,26,-25,1,-1050,-164,-11,-1,-53,-72,32,4,21.168577,346.0,0.12625112,97846.0,0.009427501,153.0,288.53,2.2099972,"{""type"":""Point"",""coordinates"":[114.9301413953143,31.62047549041859]}"
000000000000000006f7,45,204,201,42,40,42,74,70,55,38,0,1,39,53,-109,-31,30,-30,29,-40,0,28,-8,12,-1097,74,-9,-35,-10,-15,-2,3,-264,-76,-21,12,-31,27,-34,1,2.8846772,354.0,0.12625112,101254.0,0.0099135,148.5,289.56,2.4539971,"{""type"":""Point"",""coordinates"":[115.3944809653128,33.02130654545967]}"
00000000000000001065,36,200,198,31,26,22,86,48,26,24,0,1,36,436,-161,-70,57,5,120,-121,0,46,-16,20,-1801,71,26,-70,-48,-56,35,5,80,-105,-59,40,-8,72,-77,0,1.4437317,354.0,0.12625112,101254.0,0.0099135,148.5,289.56,2.4539971,"{""type"":""Point"",""coordinates"":[115.37965891341115,33.071163754338244]}"
000000000000000010e3,45,205,202,41,38,38,55,48,38,41,0,1,43,691,-92,-32,26,-2,37,-31,-1,19,-9,8,-1275,38,-4,-31,-27,13,-10,3,57,-60,-24,16,-3,25,-22,0,1.8543341,354.0,0.12625112,101254.0,0.0099135,148.5,289.56,2.4539971,"{""type"":""Point"",""coordinates"":[115.3855895178122,33.00567739626734]}"
000000000000000010f8,42,205,202,38,34,34,61,56,45,35,0,1,38,882,-131,-27,31,-37,25,-36,-2,26,-9,11,-1496,40,-13,-34,-25,-3,-27,4,515,-93,-26,12,-38,19,-28,-1,0.0,354.0,0.12625112,101254.0,0.0099135,148.5,289.56,2.4539971,"{""type"":""Point"",""coordinates"":[115.38693616633039,33.01052443911242]}"
000000000000000013fc,45,204,202,42,42,44,73,66,54,38,0,1,38,834,-119,-36,39,-2,72,-72,-1,29,-10,13,-1480,44,-5,-32,-40,-15,-6,4,90,-79,-28,17,-9,39,-45,0,0.92740995,354.0,0.12625112,101254.0,0.0099135,148.5,289.56,2.4539971,"{""type"":""Point"",""coordinates"":[115.36510886667376,33.087332454758034]}"
000000000000000014fd,37,201,199,32,30,25,92,56,29,23,0,1,39,1632,-211,-55,53,-47,73,-86,-3,47,-17,21,-1983,79,19,-51,-42,-25,7,5,1064,-134,-54,34,-39,41,-55,-2,2.2130423,354.0,0.12625112,101254.0,0.0099135,148.5,289.56,2.4539971,"{""type"":""Point"",""coordinates"":[115.32064271096877,33.09272350793165]}"
00000000000000000762,49,203,201,47,44,46,67,76,70,43,0,1,46,-629,-88,-11,-8,-23,53,-32,2,20,-4,8,612,22,-20,13,0,-53,10,-2,65,-59,-12,0,-15,4,-11,0,1.4343354,358.0,0.12625112,100976.0,0.010248501,151.0,290.07,1.6859972,"{""type"":""Point"",""coordinates"":[116.86646143676263,32.069181452123686]}"
00000000000000000d27,36,198,196,30,26,21,84,41,23,24,0,0,47,1981,-181,-54,18,-31,0,-33,-5,40,-13,16,-612,158,35,-7,21,-16,-13,1,2146,-104,-75,44,-2,-36,-31,-6,2.1526039,358.0,0.12625112,100976.0,0.010248501,151.0,290.07,1.6859972,"{""type"":""Point"",""coordinates"":[116.89529844327527,32.03738360251156]}"
00000000000000001135,46,203,200,42,38,38,55,55,48,34,0,1,52,-221,-88,-3,-17,-6,45,-40,1,19,-6,8,513,5,-1,16,19,-54,16,-1,253,-60,-10,-2,-7,3,-17,0,2.1528263,358.0,0.12625112,100976.0,0.010248501,151.0,290.07,1.6859972,"{""type"":""Point"",""coordinates"":[116.87373868968186,32.07430050013304]}"
000000000000000006ac,42,200,199,39,35,33,79,59,43,30,0,1,51,160,-189,59,-28,-86,50,-50,0,35,-10,15,-223,125,-36,4,20,-29,-15,0,456,-114,29,0,-47,16,-56,0,2.1534731,358.125,0.12625112,100852.0,0.0102975005,151.375,290.085,1.8099973,"{""type"":""Point"",""coordinates"":[117.0720839636402,32.18021306835449]}"
00000000000000000772,43,202,200,40,37,40,65,61,48,36,0,1,64,758,-124,15,-36,-36,31,-21,-1,26,-7,11,-109,74,-31,5,28,-44,-18,0,1001,-80,2,-9,-19,-4,-24,-2,1.4349169,358.125,0.12625112,100852.0,0.0102975005,151.375,290.085,1.8099973,"{""type"":""Point"",""coordinates"":[117.02842936432697,32.132781610448994]}"
00000000000000000602,36,200,198,30,28,22,77,52,25,24,0,1,78,-1061,-150,28,-61,-57,142,-49,4,42,-13,18,733,121,-29,14,-5,-100,-20,-2,-978,-80,1,-49,-16,72,-57,4,2.987311,358.25,0.12625112,100641.0,0.010321001,150.125,290.03497,1.8579972,"{""type"":""Point"",""coordinates"":[117.13946098055774,32.07403295406983]}"
00000000000000001119,48,203,200,43,40,41,66,65,59,40,0,1,79,908,-94,6,-5,-46,17,-7,-2,20,-5,9,-896,46,-29,5,27,-18,-27,2,95,-61,-1,6,-10,-4,-22,0,2.8671334,358.25,0.12625112,100641.0,0.010321001,150.125,290.03497,1.8579972,"{""type"":""Point"",""coordinates"":[117.17179838139734,32.08346395279788]}"
00000000000000000924,35,196,193,30,26,21,78,48,31,26,0,1,81,349,-251,13,-21,-104,36,-49,0,40,-13,16,-434,114,17,-42,-37,-21,24,0,1527,-150,36,-66,-81,39,-48,-4,2.3787146,358.25,0.12625112,100697.0,0.0099875005,142.375,290.08002,2.2589972,"{""type"":""Point"",""coordinates"":[114.29278870444213,32.19072316953746]}"
000000000000000007d2,35,200,198,31,25,22,71,47,30,23,0,1,37,-419,-237,-20,8,-12,65,-66,2,41,-14,18,-1176,113,2,-36,-37,-14,-5,3,1067,-149,-42,23,-38,39,-52,-2,1.106899,354.375,0.12625112,101262.0,0.0099635,147.625,289.55,2.4729972,"{""type"":""Point"",""coordinates"":[115.46212552829357,33.09002575179433]}"
00000000000000000e43,35,199,198,29,24,19,90,45,20,21,0,0,31,3022,-157,-87,99,59,180,-150,-8,48,-16,22,-2648,63,25,-104,-126,-85,59,7,1722,-113,-60,68,29,115,-108,-4,2.9916759,354.375,0.12625112,101262.0,0.0099635,147.625,289.55,2.4729972,"{""type"":""Point"",""coordinates"":[115.45430872414688,33.04448495273547]}"
00000000000000000e4e,35,200,197,29,25,19,90,45,22,21,0,0,34,3020,-140,-79,91,104,178,-157,-8,49,-16,21,-2363,53,19,-103,-154,-92,62,6,1675,-95,-59,69,57,106,-106,-4,2.3982458,354.375,0.12625112,101262.0,0.0099635,147.625,289.55,2.4729972,"{""type"":""Point"",""coordinates"":[115.4920371781601,33.05364394629926]}"
00000000000000000eda,41,203,200,37,35,36,77,55,39,33,0,0,2,-4466,-46,-28,74,74,112,-79,16,54,-20,19,100,-3,33,-60,-67,-70,32,-1,-4783,2,-14,54,94,29,-42,16,2.8819702,350.5,0.12625112,101641.0,0.0105835,165.0,289.34,2.5949974,"{""type"":""Point"",""coordinates"":[120.72804740814782,32.87982372813488]}"
00000000000000000e35,36,195,194,29,24,18,96,35,17,21,0,0,2,-809,-85,-116,108,11,122,-78,4,48,-18,16,-861,52,80,-22,-22,-71,28,1,-475,-29,-65,73,20,75,-56,2,0.92740995,354.5,0.12625112,101549.0,0.010450501,159.0,289.8,1.7579973,"{""type"":""Point"",""coordinates"":[120.63857554551043,32.32627984156222]}"
00000000000000000a6a,50,199,196,46,35,33,39,25,20,36,0,1,7,-538,-95,-59,49,-33,26,-28,2,30,-13,10,-661,63,14,6,-14,0,-3,1,-362,-43,-30,25,-3,3,-21,1,1.4355029,356.5,0.12625112,101513.0,0.010718001,160.25,290.095,1.8759972,"{""type"":""Point"",""coordinates"":[121.04821086378524,32.19665377393854]}"
00000000000000000da1,36,196,193,30,25,20,61,31,17,22,0,0,2,-2330,-104,-87,74,-14,89,-91,9,46,-20,17,-1179,64,68,3,11,-25,58,2,-1416,-58,-62,44,-19,60,-73,5,2.1531153,356.5,0.12625112,101513.0,0.010718001,160.25,290.095,1.8759972,"{""type"":""Point"",""coordinates"":[121.03230970942865,32.121731958038545]}"
00000000000000000a05,45,205,200,41,35,37,57,68,67,36,0,1,9,-374,-56,-20,15,-17,52,-21,2,28,-11,8,-2915,65,30,-9,32,-28,27,9,-1521,-13,3,-20,16,-1,-2,5,1.8543341,356.75,0.12625112,101489.0,0.010659,158.75,290.1,1.7639972,"{""type"":""Point"",""coordinates"":[120.93852589607259,32.13493981535886]}"
00000000000000000ebf,44,189,188,39,35,28,15,4,3,32,0,0,2,-523,-136,12,73,42,-33,-37,1,-9,-12,-3,-201,-63,66,32,30,55,-45,0,-512,-157,43,75,89,-37,-37,1,0.0,350.875,0.12625112,101461.0,0.0101925,160.625,289.47998,2.2009974,"{""type"":""Point"",""coordinates"":[119.38596500948589,32.91701263092061]}"
00000000000000000735,43,203,201,40,38,41,71,67,56,40,0,1,28,-703,-137,-20,3,3,55,-67,3,28,-8,13,1097,11,-20,-29,-57,-51,-22,-3,821,-77,-25,5,1,13,-33,-2,1.4438119,354.875,0.12625112,101283.0,0.0100650005,152.125,289.74,2.2479973,"{""type"":""Point"",""coordinates"":[116.48755378384715,33.07951565061135]}"
00000000000000001054,42,203,201,39,39,41,82,67,50,38,0,1,30,124,-138,-48,25,-13,28,-35,0,32,-9,16,-456,52,-5,-35,-28,-42,-11,1,1074,-92,-34,6,-10,-7,-26,-2,1.4433093,354.875,0.12625112,101283.0,0.0100650005,152.125,289.74,2.2479973,"{""type"":""Point"",""coordinates"":[116.43634992645042,33.027237149860746]}"
00000000000000001082,44,203,200,40,41,44,72,66,53,33,0,1,28,-1312,-124,-37,26,-9,65,-44,5,27,-8,13,391,24,-23,-52,-42,-59,-15,-1,188,-78,-29,7,-4,23,-29,0,1.8543341,354.875,0.12625112,101283.0,0.0100650005,152.125,289.74,2.2479973,"{""type"":""Point"",""coordinates"":[116.46006342585264,33.00729159084867]}"
00000000000000001d79,35,200,198,29,24,19,86,49,23,22,0,0,50,215,-111,-112,78,168,168,-169,0,48,-16,20,-2525,42,61,-93,-181,-112,88,7,1020,-70,-91,56,102,115,-121,-2,1.4438173,351.0,0.12625112,100940.0,0.009349501,148.875,289.35498,2.2499971,"{""type"":""Point"",""coordinates"":[114.4736186294625,33.08005520183881]}"
00000000000000000e10,37,194,192,31,26,21,43,26,15,24,0,0,27,-45,-187,-26,11,-78,-2,3,1,36,-15,14,-245,74,-1,-10,25,-19,-9,0,-669,-123,-52,-24,-65,-39,21,3,6.1339936,353.0,0.12625112,101082.0,0.010210501,161.125,289.89,2.3439972,"{""type"":""Point"",""coordinates"":[119.19085258379133,32.40847445128038]}"
000000000000000008a6,47,203,201,45,47,53,80,74,59,58,0,1,72,-334,-141,17,5,-52,34,-4,1,25,-8,11,-1505,77,-2,-23,7,-15,-9,4,-539,-88,21,-20,-35,6,1,2,2.151665,355.0,0.12625112,100689.0,0.0100135,152.75,290.005,2.2199972,"{""type"":""Point"",""coordinates"":[114.94874030580823,31.881881371474744]}"
0000000000000000097b,35,199,196,30,25,21,70,44,30,21,0,1,72,1221,-229,33,3,-65,14,-16,-2,36,-12,15,-2214,131,-8,-33,14,-18,-17,6,831,-169,32,-18,-60,-1,-17,-1,2.183614,355.0,0.12625112,100689.0,0.0100135,152.75,290.005,2.2199972,"{""type"":""Point"",""coordinates"":[114.9503545003896,31.88727242464837]}"
00000000000000000758,45,202,201,42,41,42,69,66,53,42,0,1,71,961,-121,14,-23,-47,20,7,-2,21,-7,10,-392,63,-33,5,21,-34,-17,1,470,-71,-1,-3,-4,1,-23,-1,2.1527488,357.0,0.12625112,100401.0,0.010218501,150.5,289.86,1.7899972,"{""type"":""Point"",""coordinates"":[117.08367316727814,32.061364647977]}"
00000000000000000780,37,202,199,32,29,27,73,62,42,29,0,1,82,-702,-108,-20,-19,82,52,-60,3,36,-11,15,561,76,6,-4,-101,-55,13,-2,-219,-64,-55,17,78,12,-59,1,0.92740995,357.0,0.12625112,100401.0,0.010218501,150.5,289.86,1.7899972,"{""type"":""Point"",""coordinates"":[117.02088010624347,32.06298330165939]}"
000000000000000007ea,46,204,201,44,44,48,67,64,59,47,0,1,86,228,-88,27,-27,-35,29,-9,0,17,-7,8,-95,73,-42,2,30,-36,-2,0,75,-50,2,-11,0,-1,-15,0,0.92740995,357.0,0.12625112,100401.0,0.010218501,150.5,289.86,1.7899972,"{""type"":""Point"",""coordinates"":[117.05942011664838,32.061364647976994]}"
00000000000000000e6c,34,196,194,28,23,17,85,29,14,20,0,0,23,3305,-154,-216,109,10,141,-76,-9,51,-19,23,-1991,77,156,-99,-5,-77,-10,5,2074,-124,-164,79,1,94,-39,-5,2.8867614,353.125,0.12625112,101257.0,0.010018,156.25,289.71,2.184997,"{""type"":""Point"",""coordinates"":[116.77267762340657,33.12964486465418]}"
