system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
2_000000000000000003bd,35,198,197,29,24,19,93,40,19,22,0,0,77,51,2155,-74,-42,127,18,110,-181,-5,-24,-1311,-5,55,-117,-64,-56,107,3,30,1932,-42,-37,69,2,31,-113,-5,0.92740995,344.875,0.058751117,100537.0,0.008438,157.875,289.5,2.0979972,"{""type"":""Point"",""coordinates"":[114.32458655405425,34.93768102789594]}"
2_000000000000000006a4,35,197,193,29,26,19,83,38,17,21,0,0,338,42,30,-131,97,-5,7,51,-69,1,-26,-3278,79,-20,-16,76,20,-5,9,16,3100,-62,123,-2,39,68,-86,-9,1.0497227,367.125,0.15875112,97407.0,0.011065001,132.75,290.125,1.6779972,"{""type"":""Point"",""coordinates"":[111.38844687440226,27.937561239143932]}"
2_00000000000000000a68,42,193,191,36,29,27,35,28,20,26,0,0,-2,20,1721,-63,17,-11,-23,-15,6,-4,-18,559,19,0,24,18,-8,-32,-2,8,1508,-32,31,-2,-6,-14,8,-4,6.095252,399.25,0.21000111,100900.0,0.014268,158.5,296.055,2.1059973,"{""type"":""Point"",""coordinates"":[113.72766007333261,23.04704215877716]}"
2_00000000000000000707,33,196,193,27,21,16,101,54,22,20,0,0,548,52,1161,-89,73,76,-74,33,-5,-2,-19,-732,77,-32,-19,-10,0,12,1,19,2944,5,86,53,-49,96,-20,-8,49.47674,363.875,0.20125112,98218.0,0.010651,132.875,289.71,1.9829972,"{""type"":""Point"",""coordinates"":[111.49947849063307,28.62099873940347]}"
2_00000000000000000bc3,35,194,191,27,20,14,74,29,11,19,0,0,261,57,1408,-103,-19,-3,-67,-53,50,-2,-27,-15,59,-11,10,54,24,-29,0,28,540,-68,-16,-29,-78,-50,50,0,6.854409,384.0,0.1875011,98148.0,0.012825001,148.5,293.16998,2.3129973,"{""type"":""Point"",""coordinates"":[110.7731890292499,23.898373731901046]}"
2_0000000000000000043a,34,195,192,28,25,20,64,52,27,23,0,0,157,44,1158,-164,13,-27,-129,32,17,-2,-11,-1591,86,-23,-7,95,11,5,4,23,360,-141,29,-63,-98,-9,32,0,1.0212034,389.125,0.18000111,99322.0,0.012464501,142.875,293.905,2.2439973,"{""type"":""Point"",""coordinates"":[109.08265017876647,24.750788866580926]}"
2_0000000000000000001b,35,199,195,29,25,20,75,51,26,24,0,0,54,51,-438,-124,61,-34,-18,31,-43,2,-21,1887,47,-20,-6,24,14,-27,-6,25,1939,-51,12,2,-30,22,-27,-5,3.7207408,363.75,0.112501115,100611.0,0.0109165,147.375,290.5,2.2489972,"{""type"":""Point"",""coordinates"":[112.15381143831678,30.56270537492437]}"
2_0000000000000000067e,33,195,192,27,23,15,90,45,18,19,0,0,501,55,79,-256,26,46,-34,-83,70,1,-25,-472,90,2,-1,-21,-3,27,0,24,-47,-217,50,24,-9,-77,70,1,11.706733,362.0,0.16375111,94987.0,0.010605,133.375,289.195,1.2029972,"{""type"":""Point"",""coordinates"":[110.23096680025195,27.82383186677579]}"
2_000000000000000007a0,32,193,191,26,20,14,46,32,17,18,0,0,430,50,4147,-295,17,39,-52,-67,17,-12,-24,-210,129,-3,-39,-16,32,-16,0,26,2623,-194,24,2,-47,-85,20,-7,19.589958,345.625,0.2487511,93321.0,0.0099410005,133.5,286.965,1.6679971,"{""type"":""Point"",""coordinates"":[114.45044468128776,29.420858909067427]}"
2_00000000000000000388,40,203,201,36,36,36,74,62,49,35,0,0,78,36,1413,-188,23,24,-67,57,-83,-3,-16,-921,61,-22,-34,-14,-39,79,2,21,1235,-120,0,8,-47,5,-29,-3,2.4364607,347.125,0.06125112,100664.0,0.008481501,156.625,289.845,1.9369972,"{""type"":""Point"",""coordinates"":[114.0588687222794,34.638814238889786]}"
