system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
00000000000000000bd0,25,175,176,21,17,15,28,22,14,18,2,0,4583,16,357,-99,-22,11,-49,6,-4,0,-20,24,-39,13,59,-28,-55,127,0,9,-872,-97,-48,25,-37,-35,45,3,31.504318,245.5,0.057501115,59222.0,0.0038845004,213.375,273.58002,1.6579973,"{""type"":""Point"",""coordinates"":[99.60614186537696,30.01967604863573]}"
0000000000000000095a,25,192,192,25,27,33,53,66,50,29,10,0,5016,16,-129,-57,-14,8,-59,50,-5,0,-12,153,130,4,-79,36,-43,16,0,10,-678,6,-23,-9,-47,20,12,2,19.385195,243.75,0.057501115,57946.0,0.0036925003,232.75,275.195,3.2919974,"{""type"":""Point"",""coordinates"":[90.33552808402926,28.951128285895333]}"
000000000000000012aa,25,178,177,24,23,25,37,49,35,22,6,0,4818,17,336,-108,12,7,-54,57,-11,0,-14,-561,50,-5,-8,38,-46,12,1,12,-673,-90,9,16,-56,61,-22,2,21.582426,244.125,0.057501115,59228.0,0.0039435,223.25,274.16,2.4469972,"{""type"":""Point"",""coordinates"":[91.92851072166543,31.278752281187767]}"
00000000000000000418,30,188,188,30,33,40,56,62,51,38,7,0,4519,12,355,-45,-9,8,-49,23,4,0,-7,809,40,-28,-66,0,12,-1,-2,10,297,-8,-24,3,-65,25,11,0,4.6126328,244.125,0.057501115,57956.0,0.0038550003,226.375,274.21,2.5809972,"{""type"":""Point"",""coordinates"":[92.14437580366274,28.81179921437937]}"
00000000000000000579,31,188,188,30,36,44,53,58,52,38,6,0,4593,7,486,-44,11,-8,-26,15,-12,-1,-8,411,24,-26,-47,-11,20,17,-1,7,225,-13,0,-5,-26,9,1,0,1.4067861,244.125,0.057501115,57956.0,0.0038550003,226.375,274.21,2.5809972,"{""type"":""Point"",""coordinates"":[92.13359815641657,28.77083791210241]}"
00000000000000000969,26,188,187,26,29,36,56,76,58,31,12,0,5016,16,1298,-72,-1,-16,-80,49,5,-3,-9,2562,75,3,-140,-45,-3,0,-8,12,1078,-31,-17,-15,-88,42,3,-2,4.2623177,244.125,0.057501115,57956.0,0.0038550003,226.375,274.21,2.5809972,"{""type"":""Point"",""coordinates"":[92.08508759605613,28.68136604946502]}"
000000000000000012d3,27,189,188,25,26,31,46,55,45,27,7,0,4475,13,616,-53,-11,0,-47,26,3,-1,-6,1119,22,-36,-60,12,-24,0,-3,11,759,-15,-22,4,-65,17,15,-1,24.271072,244.125,0.057501115,57956.0,0.0038550003,226.375,274.21,2.5809972,"{""type"":""Point"",""coordinates"":[92.15893030950119,28.820155569753528]}"
000000000000000012e5,26,186,185,26,28,34,49,66,51,29,10,0,5113,13,773,-43,6,12,-56,39,-3,-2,-9,899,90,47,-75,-14,61,12,-3,10,517,1,-11,8,-66,43,7,-1,12.032573,244.125,0.057501115,57956.0,0.0038550003,226.375,274.21,2.5809972,"{""type"":""Point"",""coordinates"":[92.14195005268967,28.73714940364362]}"
00000000000000000b88,25,186,185,23,22,23,52,52,36,21,2,0,4007,20,-72,14,4,-4,-34,-20,31,0,-31,4079,96,53,53,-97,-194,100,-14,10,-59,49,0,0,-59,-67,24,0,25.386946,267.0,0.057501115,64100.0,0.0054470003,183.625,275.61,1.8829973,"{""type"":""Point"",""coordinates"":[99.10569249504768,28.330483846670422]}"
0000000000000000013f,232,174,174,238,236,242,220,23,21,235,8,0,5496,4,-308,32,3,26,-15,33,-21,1,-33,3593,26,28,14,-84,54,-94,-12,1,384,13,10,1,-5,11,-8,-1,25.312748,217.0,0.057501115,52584.0,0.0031470004,223.5,267.09,3.0749974,"{""type"":""Point"",""coordinates"":[92.49094605573866,32.58364577706395]}"
