NDVI,region,lon,lat
63,zhongnan,107.56966386081767,24.82512300192458
63,zhongnan,114.39284837499827,22.933588551304396
64,zhongnan,112.64654639512372,25.820638914263643
64,zhongnan,106.14470040114435,24.295823719062994
64,zhongnan,113.42633314343831,25.147396294320107
64,zhongnan,109.57916013715091,27.441162793054467
64,zhongnan,110.13432922064185,20.408596815199942
64,zhongnan,111.09042230044274,31.450895260046725
64,zhongnan,115.14943632568338,23.91623110165358
64,zhongnan,109.36642875714058,29.76357843288968
64,zhongnan,111.26617072432663,29.89927873095129
64,zhongnan,107.50387349116785,22.39377161367294
64,zhongnan,110.90319269524323,25.35972200352339
64,zhongnan,113.35527342018402,24.237132677876676
64,zhongnan,115.6170903442084,34.22701206152513
64,zhongnan,110.74722639439123,32.39528132041954
64,zhongnan,111.9139032995362,25.95143956684686
64,zhongnan,116.40264744215541,24.713396468060175
64,zhongnan,108.97954282399284,22.71806263839037
64,zhongnan,108.50565691482753,24.069848157209723
64,zhongnan,109.92037621781286,30.05726869377516
64,zhongnan,110.439418463354,26.61687188231105
64,zhongnan,116.92947904630293,23.719794801234197
64,zhongnan,113.95904447528866,23.83088041703807
64,zhongnan,111.31607113325906,33.501557091825866
64,zhongnan,108.99020204601905,22.237217428682904
64,zhongnan,109.09873726807834,25.799648651229795
64,zhongnan,109.75527183153267,31.822040466973604
64,zhongnan,109.79959303503311,32.05934827312835
64,zhongnan,106.4150486814993,24.800992189741663
64,zhongnan,112.38964218255646,22.239796497898208
64,zhongnan,111.54520097065152,30.80779891914517
64,zhongnan,114.39081943845518,31.644668317549577
64,zhongnan,114.39073266230668,31.814277219162072
64,zhongnan,116.1108960589665,24.41955028346382
64,zhongnan,110.13353770678074,30.16641408583618
64,zhongnan,107.64379240710453,25.314069487286968
64,zhongnan,112.99288746827601,30.786852014552572
64,zhongnan,110.25507457190687,20.365378914221115
64,zhongnan,113.7204353154976,24.82238095186968
64,zhongnan,107.1159450784649,24.05490869965662
64,zhongnan,110.27479063296506,22.503652553082585
64,zhongnan,111.01192135811417,25.491157113149395
64,zhongnan,113.19527492859953,31.39365667073145
64,zhongnan,107.04810910824834,23.539262255049234
64,zhongnan,112.45873117141565,25.68894742519467
64,zhongnan,115.21302297135865,23.619458357783643
64,zhongnan,111.06265013384984,27.469826934735845
64,zhongnan,110.63156869737243,26.2941649331268
64,zhongnan,109.61048406483222,22.747932024977967
64,zhongnan,112.369287163475,22.606435390745734
64,zhongnan,115.74175986146177,30.47201622049467
64,zhongnan,112.63814833861112,31.850190563153518
64,zhongnan,109.18584931615295,29.32993973255749
64,zhongnan,109.31202830227433,23.233838385602375
64,zhongnan,114.32463314088623,34.937634810346154
64,zhongnan,109.90012698945488,27.45343525490184
64,zhongnan,108.16915571095788,23.59347351197962
64,zhongnan,110.37029598964307,22.015147076886883
64,zhongnan,107.97935211363487,24.133262455063072
64,zhongnan,113.41160958479149,33.311524830271125
64,zhongnan,115.28007236087126,31.772572273195934
64,zhongnan,113.59866041796009,29.64713260331596
64,zhongnan,111.8271219662847,22.204954318354314
64,zhongnan,109.51136421664678,32.29995859783224
64,zhongnan,113.66089323625296,29.129335524539496
64,zhongnan,110.51879041400754,27.792606337098267
64,zhongnan,111.7301992710967,33.494598456643644
64,zhongnan,112.42872685361962,26.729524956186008
64,zhongnan,108.79728258628124,22.10928526420644
64,zhongnan,113.30749261043962,29.329786492986745
64,zhongnan,115.60017896081567,24.126481817577545
64,zhongnan,111.96737773660033,26.958879585046837
64,zhongnan,109.72536777991422,22.094215802137295
64,zhongnan,113.27576146884383,27.754155787089346
64,zhongnan,110.95911916433013,27.987903899373137
64,zhongnan,110.56502579689477,32.52396911292666
64,zhongnan,106.21675925035342,24.138104961247663
64,zhongnan,110.37369406906619,26.814396519050934
64,zhongnan,109.87806662830688,21.066137739786313
64,zhongnan,111.93736540860063,22.467121246724176
64,zhongnan,105.18717885553325,24.513822209613892
64,zhongnan,115.1433671854055,31.4244124286671
64,zhongnan,110.68916228396907,31.935857316384904
64,zhongnan,112.43615195778885,33.93827616169022
64,zhongnan,111.53777952646787,30.51113755181325
64,zhongnan,115.36638153521297,31.33642626516947
64,zhongnan,110.45653170810158,27.371194551324766
64,zhongnan,111.19325160754413,33.495286599787896
64,zhongnan,113.38435443463412,33.465389272703014
64,zhongnan,111.01780582363168,26.488555848962722
64,zhongnan,111.19213912159054,21.80426468368818
64,zhongnan,110.14903840820054,28.666152516503505
64,zhongnan,111.5727850295946,26.181577864559316
64,zhongnan,112.98191742277814,26.04831976721806
64,zhongnan,109.37725574502676,26.460405526124052
64,zhongnan,110.18603541256344,21.10363835417757
64,zhongnan,111.89314025004357,33.40883287977282
64,zhongnan,108.38500850361291,21.768951189874887
64,zhongnan,107.09930971012123,24.107633788433436
64,zhongnan,107.50387349116785,22.39377161367294
64,zhongnan,109.69327938909613,25.919528906967322
64,zhongnan,110.39052885114286,20.400866899545736
64,zhongnan,110.74128728988478,19.52189859160286
64,zhongnan,111.06093745228314,32.150827302989185
64,zhongnan,108.83919474644618,25.547040358270998
64,zhongnan,110.82186866912491,33.91554063686497
64,zhongnan,109.91508059978877,29.258244202392092
64,zhongnan,113.26360500368911,28.465357230422118
64,zhongnan,113.22565088139035,28.737853175138262
64,zhongnan,108.48074895762056,24.58481081178409
64,zhongnan,114.74386952607075,31.26686941072135
64,zhongnan,110.97792118904488,31.0595192540771
64,zhongnan,112.63814833861112,31.850190563153518
64,zhongnan,115.46786833846848,34.24683971532476
64,zhongnan,110.72780884972057,28.121355354450063
64,zhongnan,109.7230185223381,18.644122926471482
64,zhongnan,109.35060945106247,29.821783184568623
64,zhongnan,114.49818053497377,33.073905362082215
64,zhongnan,107.1159450784649,24.05490869965662
64,zhongnan,113.09166577939222,27.333047437340227
64,zhongnan,109.72536777991422,22.094215802137295
64,zhongnan,113.06388654503803,34.5070204310339
64,zhongnan,107.97935211363487,24.133262455063072
64,zhongnan,109.31566052102531,30.514303891350078
64,zhongnan,110.83269745348882,23.35398397936453
64,zhongnan,111.55344230202984,29.78536368712379
64,zhongnan,110.74511412470518,32.384260268656206
64,zhongnan,111.72626801470572,23.47354296408013
64,zhongnan,106.14059619682574,23.479205253470575
64,zhongnan,113.27576146884383,27.754155787089346
64,zhongnan,109.8666136208956,29.00241403963533
64,zhongnan,113.51667489135235,23.4067552791628
64,zhongnan,109.51136421664678,32.29995859783224
64,zhongnan,114.27800657809559,33.74513928845152
64,zhongnan,112.4606024758468,26.766861410936002
64,zhongnan,111.64986468386786,34.045590572741546
64,zhongnan,111.18870216331611,22.41271206385261
64,zhongnan,109.1539861520438,18.74292836177883
64,zhongnan,112.90462605317468,32.844184405982176
64,zhongnan,112.1684694642187,27.782317794079834
64,zhongnan,110.15456792432323,26.15749261730783
64,zhongnan,110.33790923585077,21.306476677113125
64,zhongnan,111.02734361292424,30.044477598148003
64,zhongnan,110.29825252337045,31.69865081216463
64,zhongnan,110.29525631793682,31.605616225809268
64,zhongnan,110.99505801484194,30.477338879234917
64,zhongnan,110.89301605896482,25.954840191789188
64,zhongnan,109.44023476786255,29.695473849634844
64,zhongnan,109.09873726807834,25.799648651229795
64,zhongnan,110.9677204936614,31.670713886186917
64,zhongnan,111.7817605389452,21.962654025466314
64,zhongnan,110.24419280813272,20.559950337496826
64,zhongnan,109.40704923691162,29.825869228367473
64,zhongnan,106.17395553259395,23.14699687106925
64,zhongnan,108.31473896241131,24.77085734893806
64,zhongnan,109.69408000868773,27.282998846784768
64,zhongnan,108.77556439195291,30.299321290350672
64,zhongnan,111.58674442917656,32.6035463779621
64,zhongnan,110.55292825491473,21.889079295620093
64,zhongnan,112.51072479435877,26.13461747782699
64,zhongnan,112.37874534133026,24.69247131220243
64,zhongnan,112.19692943948105,26.849999789629955
64,zhongnan,109.40158388188742,21.78519473191737
64,zhongnan,110.97141468242273,29.547183013516577
64,zhongnan,111.23789705561961,30.435064095792526
64,zhongnan,109.3365610769514,29.94886789554777
64,zhongnan,111.39566641983085,33.71861312789542
64,zhongnan,114.33592261207994,35.02454141322628
64,zhongnan,107.06001363827151,22.897477527274585
64,zhongnan,113.66615286444507,33.697558077031246
64,zhongnan,115.60017896081567,24.126481817577545
64,zhongnan,111.41094953977706,33.95865055479113
64,zhongnan,108.65843373687517,30.452921788933708
64,zhongnan,111.35941541415288,25.16330720395195
64,zhongnan,111.37419681016324,34.13778015948846
64,zhongnan,113.27578504907476,25.229292209215327
64,zhongnan,106.98397813069883,22.091936370645428
64,zhongnan,110.41589594223822,26.138372729814073
64,zhongnan,110.83856208584038,29.09178515123362
64,zhongnan,110.88570793409737,33.655078636456246
64,zhongnan,109.7510393166925,23.672010219129984
64,zhongnan,112.31112960261142,33.756104204233694
64,zhongnan,108.79238866065006,29.87606312588048
64,zhongnan,115.38809076452996,31.51970019727295
65,zhongnan,108.34981963990072,21.813200067469626
65,zhongnan,111.30572128408593,29.11535066629615
65,zhongnan,110.06820411578312,25.910442043179106
65,zhongnan,115.66816370888225,30.983257382908114
65,zhongnan,111.54429985492999,26.4357880417715
65,zhongnan,109.39786068633389,29.41400981573921
65,zhongnan,106.40963633101643,24.626240416424057
65,zhongnan,116.47293646294168,34.171970789900335
65,zhongnan,110.77241390545235,29.554110719824877
65,zhongnan,111.58587454924896,26.205320767389168
65,zhongnan,112.3800021196331,27.401097382546652
65,zhongnan,113.1230413022132,24.37772269217625
65,zhongnan,112.08439097623405,27.18245958802741
65,zhongnan,111.9843752042244,31.224427033050635
65,zhongnan,112.6659888925984,33.567340840958344
65,zhongnan,110.12747160318516,24.43422487645811
65,zhongnan,116.05185916281975,24.074115657595936
65,zhongnan,108.05302538718452,22.23654359071795
65,zhongnan,110.47171113413262,23.250378498112276
65,zhongnan,115.45485518518016,23.78544085879088
65,zhongnan,116.45015954133511,34.22222256397928
65,zhongnan,110.71170114700064,33.98415342157324
65,zhongnan,109.96015963276314,32.49103182552043
65,zhongnan,115.26001926047675,33.49587415135905
65,zhongnan,111.90565516808864,28.18523389052259
65,zhongnan,111.03876424217448,22.433008469802775
65,zhongnan,113.7977296846958,32.6102506258781
65,zhongnan,115.47757081967679,29.817900371471904
65,zhongnan,110.88753626698265,23.26996862284569
65,zhongnan,109.9278886679397,29.25153306914716
65,zhongnan,110.15947572557397,19.455470090735794
65,zhongnan,109.27040969052925,24.69173756143253
65,zhongnan,116.37815065114738,24.42132578632978
65,zhongnan,114.48976916742198,23.48849826217693
65,zhongnan,108.88595585533064,19.20427456692265
65,zhongnan,110.23709572296383,20.6518760035235
65,zhongnan,113.40729294466861,28.67989825558198
65,zhongnan,110.43694141522444,32.453075118147694
65,zhongnan,110.37094909774304,28.61288296750573
65,zhongnan,112.64993244679896,22.29552284475569
65,zhongnan,108.76283695288785,25.615357724330078
65,zhongnan,111.3564161436744,28.013012369881178
65,zhongnan,110.78794021340087,19.694149854248185
65,zhongnan,114.05503807180422,29.217718034641734
65,zhongnan,111.30902415566288,33.86916973404266
65,zhongnan,108.73790740712913,24.503956115174226
65,zhongnan,110.10764318153707,20.614549467460233
65,zhongnan,111.89703601671715,33.68829083463392
65,zhongnan,112.35658836086029,24.322506534345802
65,zhongnan,110.0661337188199,28.204979477734675
65,zhongnan,114.98995096032922,31.391880531229134
65,zhongnan,109.37542431849728,22.086293941246602
65,zhongnan,110.5124513736276,21.858510005163083
65,zhongnan,115.20132195778329,34.25284262670383
65,zhongnan,112.05892776029715,22.597541783866454
65,zhongnan,109.26897065164266,25.55844803723574
65,zhongnan,109.93275291437381,33.19626543470351
65,zhongnan,109.68960407128671,22.872877832365813
65,zhongnan,108.19755159624971,24.69629981645452
65,zhongnan,114.66568524726783,23.355096432122522
65,zhongnan,107.38007596635748,24.78876869235441
65,zhongnan,109.85682093035936,31.916313818155615
65,zhongnan,110.63576972418188,25.112979453687498
65,zhongnan,109.85657180015684,31.82382505472345
65,zhongnan,108.27248187737169,23.987505744409123
65,zhongnan,107.29601666177491,23.31969433881257
65,zhongnan,113.37894957513349,23.65326533012205
65,zhongnan,113.9156950445313,23.467989625170983
65,zhongnan,106.3814158932304,24.63217138431431
65,zhongnan,111.65152423599577,29.849673271209706
65,zhongnan,109.75773710982742,22.91074419649975
65,zhongnan,113.49974223346793,33.57525573027153
65,zhongnan,112.93040001958383,25.672480863291888
65,zhongnan,116.00571661993781,23.255945926657684
65,zhongnan,112.28744079194807,27.75641340507671
65,zhongnan,110.535373435281,31.0771502279771
65,zhongnan,108.91191107853446,29.872031736392618
65,zhongnan,110.38144171951336,24.69506238793866
65,zhongnan,116.16828696172105,24.55055262692746
65,zhongnan,108.92593026293645,24.33026378391658
65,zhongnan,110.90009331004049,33.01534464189731
65,zhongnan,109.56464700882796,28.598623680141163
65,zhongnan,110.63140318947846,22.03240796652432
65,zhongnan,112.88161894576818,25.343275800519905
65,zhongnan,109.0061968493923,18.48423841746428
65,zhongnan,107.97532593356992,24.96990084320058
65,zhongnan,110.05194631894176,30.453093231542457
65,zhongnan,111.21074672026329,26.49011751812984
65,zhongnan,110.8925361121482,25.87559489844707
65,zhongnan,108.94451454539619,24.76557179309768
65,zhongnan,109.61495352251715,30.250250972122387
65,zhongnan,114.84076634581297,29.466497490158503
65,zhongnan,109.8448097717167,20.600646381708493
65,zhongnan,108.70763970076267,21.744650127084665
65,zhongnan,110.26046424362792,20.773870655410576
65,zhongnan,108.3681993759342,23.613207802781922
66,zhongnan,109.89244442295063,30.35037740447115
66,zhongnan,107.80088492663953,23.058230147757424
66,zhongnan,110.15134807132783,26.8173762115733
66,zhongnan,106.81878447733857,24.441025773077218
66,zhongnan,108.27456178912293,25.43072060759713
66,zhongnan,110.54712535578643,26.385847263357288
66,zhongnan,110.55275295972923,28.713122345012316
66,zhongnan,115.35848706468943,23.112364353374407
66,zhongnan,113.59303318607161,24.631174565095748
66,zhongnan,111.88798965571186,21.63604803070201
66,zhongnan,114.51744087526802,31.39258495874749
66,zhongnan,111.38463823569202,25.261645042244734
66,zhongnan,110.66605485366777,28.277148548698353
66,zhongnan,114.84376073845334,33.9606671152494
66,zhongnan,114.02101532982495,24.073790519950354
66,zhongnan,114.03405764437571,25.172781716990848
66,zhongnan,111.12191856799987,22.94833628103751
66,zhongnan,110.69857037485535,31.87770974411474
66,zhongnan,115.85335671955588,23.799449405534173
66,zhongnan,110.06260787662892,27.402797454238012
66,zhongnan,115.47184150470449,33.68717357199547
66,zhongnan,109.59803941011828,28.004952342952965
66,zhongnan,109.52334988939035,24.843400678070783
66,zhongnan,110.48517629153048,31.32913756933574
66,zhongnan,110.6319087417228,22.21502040149086
66,zhongnan,108.71319653462105,24.656732629115403
66,zhongnan,107.97894174066798,25.095493823670108
66,zhongnan,107.95950423565125,24.932265267058586
66,zhongnan,110.03097119313823,25.717955000666908
66,zhongnan,110.52821691537059,29.896511269161532
66,zhongnan,111.6224314804391,24.803372137429175
66,zhongnan,110.42258285342785,26.978107771824313
66,zhongnan,114.31571545267681,25.314752733259663
66,zhongnan,115.68048831310259,23.606388196948696
66,zhongnan,111.49794571734431,28.110378278649627
66,zhongnan,109.99715857300458,32.19076874975641
66,zhongnan,111.2459950207905,32.92549202237562
66,zhongnan,106.60400420206646,23.16535233993958
66,zhongnan,111.01266888326661,29.944290024316473
66,zhongnan,112.65230510608252,23.458677688510416
66,zhongnan,106.12021420109383,24.00726588668709
66,zhongnan,109.44689412690086,30.395964643311522
66,zhongnan,114.82678966742834,31.144836308324532
66,zhongnan,111.53134916323265,31.507707961689533
66,zhongnan,111.94299557499824,23.124107447709743
66,zhongnan,110.5783750433501,32.23498717971149
66,zhongnan,110.02889873928419,29.5143370684281
66,zhongnan,109.60280188547917,27.597840630722345
66,zhongnan,116.83007506603704,24.27316920710572
66,zhongnan,109.29344689434089,18.825304765702047
66,zhongnan,110.75705314230154,30.611529975101803
66,zhongnan,107.35459072841833,23.20028951684196
66,zhongnan,111.05736897862528,24.640645757850418
66,zhongnan,112.98852099717905,32.92817018539913
66,zhongnan,107.70566313918688,25.003636059460735
66,zhongnan,110.57363757152602,29.665122508132246
66,zhongnan,114.74723121231683,23.618593823389933
66,zhongnan,107.7226546246248,23.6957033177807
66,zhongnan,111.91637074460225,31.14197491222087
66,zhongnan,109.79654742508613,21.037404064415078
66,zhongnan,109.2042822713408,22.25710649057009
66,zhongnan,110.37877148075772,26.117988164024855
66,zhongnan,114.54675131963658,29.495049991618682
66,zhongnan,106.85038890376934,23.07991576977122
66,zhongnan,110.65466273721199,23.56036892026377
66,zhongnan,109.72859337565521,30.712406679464934
66,zhongnan,112.11132673082291,25.402640848286662
66,zhongnan,106.12812992925252,23.182068855022987
66,zhongnan,114.41720507275038,35.61978772666124
66,zhongnan,110.95177454798565,30.688974891720704
66,zhongnan,109.95257644517476,26.195625259592447
66,zhongnan,112.92859510899635,30.94367931748784
66,zhongnan,113.05257545785084,25.85278990759302
66,zhongnan,109.64187140063154,18.33524878253149
66,zhongnan,110.02111245629526,26.50667265246721
66,zhongnan,110.9017369900816,30.644975811096337
66,zhongnan,108.7394772566736,22.59268908698526
66,zhongnan,115.99016788925789,24.496938850821913
66,zhongnan,116.89997807175801,24.295073036108807
66,zhongnan,111.31137742370515,23.213177397599566
66,zhongnan,110.07799881293407,30.350476514136282
66,zhongnan,110.50496405709825,32.54540670371644
66,zhongnan,112.05788846872848,33.65685663264022
66,zhongnan,111.7088463505784,24.204417266817
66,zhongnan,116.14611723984724,23.72696173322184
66,zhongnan,115.46866937402199,24.418728563986104
66,zhongnan,114.64118806810264,34.72934038546876
66,zhongnan,110.97172390729902,32.49258787824882
66,zhongnan,107.10282998535847,24.22207211494669
66,zhongnan,115.1331196995935,31.161330799860924
66,zhongnan,108.85517233242776,29.88410184477209
66,zhongnan,110.11294356680978,22.216334956143182
66,zhongnan,108.39584877614354,22.66423015306102
66,zhongnan,109.20162773888045,22.17869389323049
66,zhongnan,108.74476904040725,23.75224856153692
66,zhongnan,112.24518499146338,22.22315249933682
66,zhongnan,106.4924972582626,23.455173697705725
66,zhongnan,111.09600527774353,32.44283308941193
66,zhongnan,109.67689050690235,26.270136560237166
66,zhongnan,107.72410947390388,24.706740949013405
66,zhongnan,115.7197858127443,30.857290978942547
66,zhongnan,109.25498905862452,18.802766639195834
66,zhongnan,113.0419336340441,24.167326495948476
66,zhongnan,116.70096290325351,24.391275470713175
66,zhongnan,116.02128818512814,34.44099359012172
66,zhongnan,109.19658173062224,25.447537618177492
66,zhongnan,111.09600527774353,32.44283308941193
66,zhongnan,111.29011734927947,25.187033485289167
66,zhongnan,110.93462743371168,30.17033869523537
66,zhongnan,115.68025682034778,23.60703164376571
66,zhongnan,109.74418316778306,31.887468654234834
66,zhongnan,114.98755701899312,31.642583401838937
66,zhongnan,109.12189890898598,29.370276924969584
66,zhongnan,108.58644454160152,23.718256561658546
66,zhongnan,110.79773306601918,30.38682823694927
66,zhongnan,108.99367792687458,19.45496191265441
66,zhongnan,110.76048572319282,30.21574343257757
66,zhongnan,108.99409974010686,21.689510191585157
66,zhongnan,108.97805588788717,22.376640705986993
66,zhongnan,109.90880088565909,20.560707783616557
66,zhongnan,113.00571946556796,25.280380579996983
66,zhongnan,114.88617923388065,31.731765305970814
66,zhongnan,111.3669542626604,26.65795915676027
66,zhongnan,110.58289307025717,23.408244293532338
66,zhongnan,114.49984861245727,29.86883051585355
66,zhongnan,106.81896283654439,23.06222060858837
66,zhongnan,116.38219936599587,23.99836888134849
66,zhongnan,108.03973016755413,24.471625713615598
66,zhongnan,106.12812992925252,23.182068855022987
66,zhongnan,106.94130191570353,24.493219999787883
66,zhongnan,114.94130056997665,24.361672599889552
66,zhongnan,108.92865201627055,27.0180900416784
66,zhongnan,106.94699999841139,23.783686144797
66,zhongnan,110.37375443005635,29.53078652617783
66,zhongnan,110.04063001651213,30.6444381758389
66,zhongnan,110.95327902420847,29.675259712967247
66,zhongnan,109.49080103580279,28.182202998194267
66,zhongnan,105.20840471892254,24.229541084995045
66,zhongnan,111.72540941741566,33.84239878641687
66,zhongnan,109.11418656937596,22.557212386862798
66,zhongnan,108.11737550211427,24.62063907076933
66,zhongnan,110.63124174785453,24.07045997207422
66,zhongnan,108.7394772566736,22.59268908698526
66,zhongnan,109.50772616023704,26.282911727900192
66,zhongnan,108.71837632595157,24.60220350165643
66,zhongnan,107.20228060598998,25.0874150238522
66,zhongnan,110.60468545815117,25.231069566698814
66,zhongnan,110.56909568705532,24.534291504648056
66,zhongnan,108.46361387980212,22.506993002117124
66,zhongnan,112.05788846872848,33.65685663264022
66,zhongnan,110.07799881293407,30.350476514136282
66,zhongnan,109.2042822713408,22.25710649057009
66,zhongnan,112.94213097235631,31.446267830509708
66,zhongnan,108.66359533356759,24.10002646741338
66,zhongnan,115.82779847885354,30.87814311659515
66,zhongnan,109.05779969965415,29.939268501993137
66,zhongnan,107.10282998535847,24.22207211494669
66,zhongnan,108.76411635647833,25.124082748548346
66,zhongnan,110.7340375967138,22.197778503894725
66,zhongnan,113.701880086704,29.58511821566618
66,zhongnan,109.29344689434089,18.825304765702047
66,zhongnan,110.77915080417553,28.972033413402528
66,zhongnan,116.14611723984724,23.72696173322184
66,zhongnan,107.88985202283928,23.382783721151537
66,zhongnan,110.59751662714332,21.740986888728603
66,zhongnan,110.11788612214575,19.877461050692695
66,zhongnan,111.07180541239022,29.172122153834973
66,zhongnan,110.02889873928419,29.5143370684281
66,zhongnan,111.27242394438406,30.540104840589134
66,zhongnan,113.75328792476873,24.877209507832855
66,zhongnan,111.04353511174986,26.286362678331272
66,zhongnan,111.16658990270568,34.012525869067424
66,zhongnan,110.61669018916717,25.588726435347745
66,zhongnan,109.54212981773729,24.69004004200007
66,zhongnan,109.59803941011828,28.004952342952965
66,zhongnan,110.25048514092954,22.708106874643022
66,zhongnan,110.44530780096417,25.688166831317492
66,zhongnan,110.46432533955577,32.31950703096731
66,zhongnan,114.06100031358247,35.08225580413019
66,zhongnan,107.57988421554742,23.10097236197839
66,zhongnan,109.93966437315854,29.245849539046514
66,zhongnan,112.13676851364563,21.895801955656655
66,zhongnan,109.72930169135489,18.53255497232398
66,zhongnan,110.00792088281932,26.662675875088606
66,zhongnan,114.07492621295408,29.784819886592807
66,zhongnan,106.34689459299464,23.312226843420525
66,zhongnan,109.32239551116923,29.163714744836426
66,zhongnan,113.49155712672396,24.025205321077323
66,zhongnan,113.07403400874571,28.664996537094062
66,zhongnan,113.08914402868899,28.540304981339403
66,zhongnan,107.63004778453211,24.90128287270722
66,zhongnan,112.36043662829702,24.836752296396853
66,zhongnan,113.18350949967002,32.304592853992396
66,zhongnan,108.76573915219164,24.6595917884623
66,zhongnan,110.4459241414476,31.253825490819757
66,zhongnan,109.15739858231021,19.238535934807505
66,zhongnan,110.15491202801192,30.688848870136486
66,zhongnan,110.33678274649812,30.294745133120692
66,zhongnan,111.74952278021767,29.23371979934078
66,zhongnan,114.24042384966225,29.237471800941453
66,zhongnan,110.47414403132336,25.875833500664882
67,zhongnan,114.82719884227683,31.16007449951638
67,zhongnan,109.76304950369124,26.683322336944247
67,zhongnan,113.22312647106489,28.649530431881907
67,zhongnan,110.3522113566902,21.852373093908863
67,zhongnan,116.27996855411477,23.959731034796697
67,zhongnan,109.44254853193654,24.62854348486908
67,zhongnan,110.92332608728519,32.46517492689198
67,zhongnan,109.68727984077437,29.131153501032472
67,zhongnan,106.3576357769009,23.372308273557053
67,zhongnan,109.21604787958601,23.567017659697125
67,zhongnan,108.1364302926805,24.587418798047363
67,zhongnan,110.09873836747317,21.221499107923677
67,zhongnan,110.12346791108304,24.188111503956886
67,zhongnan,111.14667214670287,26.359468730244128
67,zhongnan,115.95374860012467,24.574541031047673
67,zhongnan,106.39981011493674,22.945572974161188
67,zhongnan,112.5637975609263,25.866726913579228
67,zhongnan,113.30255368207156,32.290871398309896
67,zhongnan,113.83460097099598,33.51897881287169
67,zhongnan,110.65287796729383,24.13083116472533
67,zhongnan,113.95117459230323,26.232015368893588
67,zhongnan,114.34190275514209,24.42154129874977
67,zhongnan,112.84640717576866,26.106474523026566
67,zhongnan,109.75589288891986,22.76022317174264
67,zhongnan,113.3802543882379,28.79168157539724
67,zhongnan,110.23187133493907,18.644373142225962
67,zhongnan,109.46381406319385,29.70348486466694
67,zhongnan,107.38929049489894,25.087636252831434
67,zhongnan,112.9187928957048,25.036479349033304
67,zhongnan,112.65620470875083,33.602343840852626
67,zhongnan,109.44592900701626,25.334753842031436
67,zhongnan,111.43610071682333,28.985267140133377
67,zhongnan,108.59590939652269,23.845960173848635
67,zhongnan,110.5936495381707,32.76314909240548
67,zhongnan,111.21677450509023,27.684567165061715
67,zhongnan,109.73303160141332,22.041035783860192
67,zhongnan,112.10574821168869,23.344971157698133
67,zhongnan,113.68748893911956,31.960800228840615
67,zhongnan,111.50872689470586,27.975449942944007
67,zhongnan,109.97433621137257,28.261932288365514
67,zhongnan,111.08464831854396,25.296744908507662
67,zhongnan,110.49355778377875,19.276960974576845
67,zhongnan,114.59132756887828,23.300416185225057
67,zhongnan,110.84728077575507,23.64899460627892
67,zhongnan,108.20327432222025,22.690406972462807
67,zhongnan,110.45444134914923,25.75866035259676
67,zhongnan,115.09323476770578,31.31111763465436
67,zhongnan,110.44937165154522,32.44741213682534
67,zhongnan,113.30956678142658,32.0559398608427
67,zhongnan,115.17277240565896,23.649020635686583
67,zhongnan,112.05737802948092,31.135333515462044
67,zhongnan,111.56593232297409,29.095209247312745
67,zhongnan,111.75231245952808,31.219249861666594
67,zhongnan,115.57065621184472,24.468502850588038
67,zhongnan,112.34766964558285,25.083255541909903
67,zhongnan,111.41964305850318,33.254183873397125
67,zhongnan,109.98040568558083,18.492803734880535
67,zhongnan,109.5857873165033,27.038884848219624
67,zhongnan,110.76877951573104,31.96522225828917
67,zhongnan,112.37251451636443,23.19970196207277
67,zhongnan,115.3699030269935,31.386122769282235
67,zhongnan,112.83428500593826,24.46302670518211
67,zhongnan,108.81193213272917,24.06564441461914
67,zhongnan,110.78270351600446,22.952806234838782
67,zhongnan,107.25945937438362,23.10296384132616
67,zhongnan,112.3622277100533,27.338228720143537
67,zhongnan,109.3933685169761,27.261455460747317
67,zhongnan,112.33848797072895,33.29793458829589
67,zhongnan,111.12519343490442,31.7603967072261
67,zhongnan,110.49065336970523,29.52283262863838
67,zhongnan,110.36145212718098,26.051222164817702
67,zhongnan,107.7257142543273,24.642903589142197
67,zhongnan,110.94052517373635,27.218043129489757
67,zhongnan,110.27057274469863,27.202254099661037
67,zhongnan,111.80921339634186,25.880114401655394
67,zhongnan,110.6725644616332,24.282362446732066
67,zhongnan,111.9909792313729,25.407555510840183
67,zhongnan,107.95078937669658,23.497287615928503
67,zhongnan,109.59273853196811,26.136761074271334
67,zhongnan,112.40140738502264,26.730080542471715
67,zhongnan,111.89682792289042,21.913605595528363
67,zhongnan,113.12555070764559,26.278091392824084
67,zhongnan,110.13543428079733,29.06213818996409
67,zhongnan,109.2280579556545,27.41343845581419
67,zhongnan,109.62293485131168,32.47162884867391
67,zhongnan,107.06050199258053,25.062463305923554
67,zhongnan,110.2522303595503,32.000207573848556
67,zhongnan,107.35890094162058,25.376778084754978
67,zhongnan,109.9122738615726,30.52971007400614
67,zhongnan,110.84790243570735,29.72449794781809
67,zhongnan,109.18170536242712,25.105805136656798
67,zhongnan,110.69006740919482,31.938231347265045
67,zhongnan,112.21487833198138,24.672254529230578
67,zhongnan,110.07996167330458,32.16218820900033
67,zhongnan,110.33187341071122,32.496801422823324
67,zhongnan,106.91522683658177,22.70007834449322
67,zhongnan,109.694838930229,27.40250795703483
67,zhongnan,109.52645840116192,18.933623912985603
67,zhongnan,109.343610096396,27.97568623915265
67,zhongnan,107.77046960225108,24.124539499807607
67,zhongnan,111.55498987647238,23.131317484475495
